0,1,2,3,4,5,6,7,8
8.0,0.0,0.65,0.5,0.14,1238.0,0.6165,0.2355,0.32
10.0,1.0,665.0,525.0,0.21,1644.0,818.0,0.3395,0.4275
11.0,0.0,685.0,0.55,0.2,1.7725,813.0,387.0,0.49
12.0,1.0,0.69,0.54,195.0,1.2525,0.73,0.3975,462.0
10.0,1.0,705.0,0.57,185.0,1761.0,747.0,0.3725,488.0
11.0,0.0,0.72,585.0,0.22,1914.0,0.9155,448.0,479.0
12.0,1.0,0.72,575.0,215.0,2.1,0.8565,0.4825,602.0
10.0,1.0,0.73,555.0,0.18,1.6895,0.6555,0.1965,0.4935
17.0,0.0,775.0,0.57,0.22,2032.0,735.0,0.4755,0.6585
8.0,1.0,505.0,0.39,115.0,0.66,0.3045,0.1555,175.0
10.0,0.0,0.53,425.0,0.13,0.7455,0.2995,0.1355,245.0
7.0,2.0,405.0,305.0,0.09,0.2825,114.0,0.0575,95.0
7.0,0.0,415.0,0.3,0.1,0.3355,0.1545,0.0685,95.0
11.0,0.0,0.5,0.39,145.0,651.0,273.0,132.0,0.22
7.0,0.0,425.0,0.33,0.08,361.0,134.0,0.0825,125.0
8.0,0.0,0.47,0.35,0.1,0.4775,0.1885,0.0885,175.0
10.0,1.0,0.4,0.31,115.0,0.3465,0.1475,0.0695,115.0
10.0,2.0,0.37,0.29,0.1,0.25,0.1025,0.0505,85.0
9.0,2.0,0.41,0.31,0.11,315.0,124.0,82.0,95.0
9.0,0.0,375.0,0.29,0.1,276.0,0.1175,0.0565,85.0
11.0,1.0,0.49,385.0,125.0,0.5395,0.2175,128.0,165.0
10.0,0.0,585.0,0.48,185.0,1.04,434.0,265.0,285.0
14.0,0.0,595.0,455.0,155.0,1041.0,416.0,0.2105,365.0
15.0,1.0,675.0,0.55,0.18,1.6885,562.0,0.3705,0.6
27.0,0.0,665.0,535.0,225.0,2.1835,0.7535,391.0,885.0
13.0,0.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,335.0
5.0,2.0,325.0,0.25,55.0,166.0,76.0,51.0,45.0
9.0,2.0,455.0,355.0,0.08,452.0,0.2165,0.0995,125.0
8.0,0.0,525.0,405.0,0.13,0.7185,0.3265,0.1975,175.0
7.0,2.0,385.0,0.29,0.09,232.0,0.0855,0.0495,0.08
4.0,2.0,0.13,95.0,35.0,0.0105,5.0,0.0065,0.0035
3.0,2.0,0.18,0.13,45.0,0.0275,0.0125,0.01,9.0
6.0,2.0,0.31,225.0,0.05,0.1445,0.0675,0.0385,45.0
7.0,1.0,375.0,0.29,0.08,282.0,0.1405,0.0725,0.08
8.0,1.0,0.48,0.38,0.12,608.0,0.2705,0.1405,185.0
9.0,2.0,455.0,0.37,125.0,433.0,201.0,0.1265,145.0
9.0,2.0,475.0,0.36,0.11,0.4555,177.0,0.0965,145.0
11.0,1.0,435.0,0.35,0.12,0.4585,192.0,0.1,0.13
6.0,1.0,0.29,0.21,75.0,275.0,113.0,0.0675,35.0
7.0,0.0,385.0,295.0,95.0,335.0,147.0,94.0,0.09
8.0,0.0,0.47,375.0,115.0,0.4265,0.1685,0.0755,0.15
10.0,1.0,0.5,0.4,125.0,0.5765,0.2395,126.0,185.0
7.0,2.0,0.4,0.31,0.1,127.0,106.0,71.0,85.0
12.0,0.0,0.62,0.51,175.0,1.1505,0.4375,0.2265,0.4
12.0,0.0,595.0,0.47,0.15,0.8915,359.0,0.2105,245.0
9.0,0.0,585.0,455.0,0.14,0.97,462.0,185.0,295.0
6.0,0.0,0.32,0.24,0.08,0.18,0.08,0.0385,55.0
10.0,1.0,0.52,0.41,125.0,0.6985,0.2945,0.1625,215.0
9.0,0.0,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13
8.0,1.0,0.44,0.33,115.0,0.4005,143.0,113.0,0.12
12.0,0.0,565.0,425.0,0.1,0.7145,0.3055,166.0,0.18
9.0,1.0,0.56,425.0,125.0,932.0,361.0,213.0,335.0
10.0,1.0,0.59,455.0,175.0,966.0,391.0,0.2455,0.31
16.0,1.0,0.57,465.0,0.18,0.9995,405.0,277.0,295.0
14.0,0.0,0.68,0.53,205.0,1496.0,0.5825,337.0,465.0
10.0,1.0,0.45,0.36,125.0,0.5065,222.0,105.0,0.16
7.0,2.0,0.32,0.24,75.0,0.1735,76.0,0.0355,0.05
9.0,2.0,0.46,0.35,0.11,0.3945,0.1685,0.0865,125.0
10.0,0.0,0.47,0.37,105.0,0.4665,0.2025,0.1015,155.0
9.0,0.0,455.0,0.35,105.0,401.0,0.1575,83.0,135.0
11.0,0.0,465.0,0.35,0.12,0.5205,0.2015,0.1625,185.0
12.0,0.0,0.46,375.0,135.0,0.4935,186.0,0.0845,0.17
8.0,0.0,415.0,0.31,0.09,0.3245,0.1305,0.0735,115.0
7.0,0.0,0.27,195.0,0.07,106.0,0.0465,18.0,36.0
10.0,0.0,445.0,355.0,0.11,0.4415,0.1805,0.1035,0.1505
18.0,1.0,745.0,585.0,0.19,1966.0,0.8435,437.0,0.5855
8.0,1.0,0.4,0.3,115.0,0.3025,0.1335,0.0465,0.0935
5.0,2.0,0.28,0.2,75.0,0.1225,0.0545,0.0115,35.0
10.0,0.0,0.55,0.44,135.0,879.0,368.0,0.2095,265.0
16.0,0.0,0.58,0.46,165.0,1.2275,473.0,0.1965,435.0
17.0,0.0,0.62,495.0,175.0,1806.0,643.0,0.3285,725.0
14.0,0.0,0.56,0.42,195.0,0.8085,0.3025,0.1795,285.0
12.0,1.0,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41
19.0,0.0,0.69,0.55,0.2,1.8465,732.0,472.0,0.57
17.0,1.0,715.0,565.0,0.24,2.1995,0.7245,465.0,885.0
11.0,1.0,0.71,565.0,195.0,1817.0,785.0,492.0,0.49
9.0,1.0,0.55,0.47,0.15,897.0,377.0,184.0,0.29
5.0,0.0,375.0,305.0,0.09,0.3245,0.1395,0.0565,95.0
6.0,2.0,0.38,0.28,85.0,0.2735,115.0,61.0,85.0
5.0,1.0,0.37,275.0,85.0,0.2405,104.0,0.0535,0.07
6.0,0.0,335.0,235.0,85.0,0.1545,66.0,0.0345,45.0
4.0,2.0,165.0,115.0,15.0,0.0145,0.0055,3.0,5.0
7.0,0.0,285.0,0.21,75.0,0.1185,55.0,0.0285,0.04
6.0,2.0,0.19,0.13,0.03,0.0295,0.0155,15.0,0.01
5.0,2.0,215.0,0.15,0.03,0.0385,0.0115,5.0,0.01
10.0,0.0,595.0,465.0,125.0,799.0,0.3245,0.2,0.23
13.0,1.0,645.0,0.5,0.17,1.1845,0.4805,274.0,355.0
12.0,0.0,575.0,0.45,185.0,925.0,342.0,197.0,0.35
20.0,1.0,0.57,0.45,0.17,1098.0,414.0,187.0,405.0
14.0,1.0,0.58,0.45,235.0,1071.0,0.3,206.0,395.0
15.0,1.0,595.0,0.48,0.2,975.0,358.0,0.2035,0.34
14.0,1.0,595.0,0.47,0.25,1283.0,462.0,0.2475,445.0
21.0,1.0,625.0,0.42,165.0,1.0595,358.0,165.0,445.0
16.0,0.0,535.0,0.42,165.0,0.9195,0.3355,0.1985,0.26
13.0,0.0,0.55,0.43,0.16,0.9295,317.0,0.1735,355.0
6.0,0.0,495.0,0.4,155.0,0.8085,0.2345,0.1155,0.35
6.0,2.0,0.32,235.0,0.08,0.1485,64.0,31.0,45.0
9.0,0.0,445.0,0.34,0.12,0.4475,193.0,0.1035,0.13
9.0,1.0,0.52,0.4,125.0,0.6865,295.0,0.1715,185.0
14.0,0.0,495.0,385.0,135.0,0.6335,0.2,0.1225,0.26
12.0,0.0,0.47,0.37,135.0,547.0,222.0,0.1325,0.17
10.0,1.0,0.49,0.37,0.14,585.0,243.0,115.0,195.0
11.0,0.0,0.58,0.47,165.0,927.0,0.3215,0.1985,315.0
15.0,0.0,645.0,495.0,185.0,1.4935,0.5265,0.2785,455.0
14.0,1.0,575.0,485.0,165.0,1.0405,419.0,264.0,0.3
6.0,2.0,215.0,0.17,55.0,0.0605,0.0205,14.0,0.02
13.0,2.0,0.43,325.0,0.11,0.3675,0.1355,0.0935,0.12
11.0,2.0,0.37,0.28,0.09,233.0,0.0905,0.0545,0.07
10.0,2.0,405.0,305.0,105.0,0.3625,0.1565,0.0705,125.0
6.0,2.0,0.27,0.19,0.08,81.0,0.0265,0.0195,0.03
21.0,1.0,0.68,0.55,0.2,1596.0,525.0,0.4075,585.0
13.0,1.0,0.65,515.0,195.0,1.4005,0.5195,0.36,0.44
25.0,1.0,645.0,0.49,215.0,1406.0,0.4265,0.2285,0.51
19.0,0.0,0.57,405.0,0.16,0.9245,0.3445,0.2185,295.0
18.0,0.0,615.0,0.48,0.19,1.36,0.5305,0.2375,0.47
7.0,0.0,0.42,345.0,105.0,0.43,175.0,96.0,0.13
6.0,2.0,275.0,0.22,0.08,0.1365,0.0565,0.0285,42.0
5.0,1.0,0.29,225.0,75.0,0.14,0.0515,0.0235,0.04
8.0,0.0,0.42,0.34,115.0,0.4215,175.0,93.0,135.0
16.0,1.0,625.0,525.0,215.0,1.5765,0.5115,0.2595,665.0
27.0,1.0,0.55,465.0,0.18,1.2125,0.3245,205.0,525.0
18.0,0.0,0.66,505.0,0.2,1.6305,0.4865,297.0,0.61
17.0,0.0,565.0,0.47,195.0,1142.0,387.0,258.0,0.35
13.0,1.0,595.0,495.0,235.0,1366.0,0.5065,219.0,0.52
8.0,1.0,0.43,325.0,0.12,445.0,165.0,0.0995,155.0
10.0,1.0,455.0,0.35,0.14,0.5725,0.1965,0.1325,175.0
7.0,2.0,0.33,0.26,0.08,0.19,0.0765,0.0385,65.0
14.0,0.0,495.0,0.39,0.15,853.0,0.3285,189.0,0.27
13.0,1.0,485.0,375.0,145.0,0.5885,0.2385,0.1155,0.19
8.0,1.0,535.0,0.46,145.0,0.7875,0.3395,0.2005,0.2
17.0,0.0,0.58,465.0,175.0,1035.0,401.0,0.1865,385.0
13.0,1.0,625.0,525.0,195.0,1352.0,0.4505,0.2445,0.53
14.0,1.0,555.0,455.0,0.18,958.0,296.0,195.0,0.39
9.0,1.0,0.55,425.0,145.0,797.0,297.0,0.15,265.0
13.0,0.0,0.59,475.0,155.0,857.0,356.0,174.0,0.28
7.0,2.0,355.0,0.28,0.11,0.2235,0.0815,0.0525,0.08
7.0,2.0,275.0,0.2,75.0,86.0,0.0305,19.0,0.03
12.0,1.0,505.0,0.39,175.0,692.0,267.0,0.15,215.0
7.0,0.0,0.37,0.28,95.0,0.2225,0.0805,51.0,75.0
9.0,1.0,505.0,0.4,165.0,729.0,0.2675,155.0,0.25
9.0,1.0,0.56,445.0,0.18,903.0,0.3575,0.2045,295.0
17.0,0.0,595.0,475.0,0.17,1.0965,419.0,229.0,0.35
14.0,1.0,0.57,0.45,165.0,903.0,0.3305,0.1845,295.0
13.0,0.0,0.6,0.48,175.0,1229.0,0.4125,0.2735,415.0
15.0,1.0,0.56,435.0,185.0,1106.0,422.0,0.2435,0.33
17.0,0.0,585.0,465.0,0.19,1171.0,0.3905,0.2355,0.4
8.0,2.0,0.46,335.0,0.11,444.0,225.0,0.0745,0.11
8.0,1.0,0.46,0.36,115.0,0.4755,0.2105,105.0,0.16
11.0,1.0,435.0,0.32,0.12,0.3785,152.0,0.0915,125.0
7.0,1.0,475.0,0.38,135.0,486.0,0.1735,0.07,185.0
10.0,0.0,465.0,0.36,0.13,0.5265,0.2105,0.1185,165.0
9.0,0.0,0.46,375.0,0.14,0.5105,192.0,0.1045,205.0
10.0,1.0,0.38,325.0,0.11,0.3105,0.12,74.0,105.0
9.0,1.0,0.47,365.0,0.12,543.0,0.2295,0.1495,0.15
6.0,0.0,0.36,0.27,0.09,0.2225,83.0,53.0,75.0
12.0,1.0,585.0,455.0,165.0,998.0,345.0,0.2495,315.0
13.0,0.0,0.6,485.0,175.0,1.2675,0.4995,0.2815,0.38
14.0,1.0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38
11.0,1.0,645.0,0.5,0.2,1.4285,639.0,305.0,0.36
14.0,0.0,0.65,495.0,0.18,1793.0,0.8005,339.0,0.53
12.0,0.0,0.51,395.0,145.0,0.6185,216.0,0.1385,0.24
8.0,0.0,0.52,0.38,135.0,0.5825,0.2505,0.1565,175.0
13.0,0.0,495.0,415.0,165.0,0.7485,264.0,134.0,285.0
8.0,0.0,0.43,335.0,115.0,406.0,166.0,0.0935,135.0
10.0,0.0,0.55,0.46,175.0,869.0,0.3155,0.1825,0.32
11.0,0.0,585.0,0.43,0.16,955.0,0.3625,176.0,0.27
13.0,1.0,0.62,0.51,0.15,1456.0,581.0,0.2875,0.32
14.0,2.0,0.59,0.45,0.16,893.0,0.2745,0.2185,345.0
14.0,1.0,635.0,0.51,175.0,1.2125,0.5735,261.0,0.36
15.0,1.0,0.61,0.48,175.0,1.0675,391.0,216.0,0.42
13.0,1.0,545.0,445.0,175.0,0.8525,0.3465,189.0,295.0
12.0,0.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,255.0
18.0,1.0,0.6,475.0,0.18,1162.0,511.0,0.2675,0.32
14.0,1.0,0.52,0.41,0.17,0.8705,0.3735,219.0,0.25
15.0,0.0,635.0,0.51,0.21,1598.0,0.6535,0.2835,0.58
13.0,1.0,0.67,0.52,0.15,1406.0,519.0,348.0,0.37
15.0,0.0,695.0,0.57,0.2,2033.0,751.0,0.4255,685.0
20.0,0.0,655.0,525.0,185.0,1259.0,487.0,0.2215,445.0
14.0,1.0,0.62,0.48,0.23,1.0935,403.0,245.0,355.0
9.0,0.0,0.51,405.0,0.13,0.7175,0.3725,158.0,0.17
10.0,0.0,525.0,405.0,135.0,0.7575,0.3305,216.0,195.0
9.0,0.0,0.44,375.0,0.13,487.0,226.0,0.0965,155.0
8.0,2.0,485.0,415.0,0.14,0.5705,0.25,134.0,185.0
10.0,1.0,495.0,385.0,0.13,0.6905,0.3125,179.0,175.0
7.0,2.0,435.0,345.0,0.12,0.4475,221.0,112.0,125.0
9.0,2.0,405.0,315.0,105.0,347.0,0.1605,0.0785,0.1
9.0,2.0,0.42,0.33,0.1,352.0,0.1635,89.0,0.1
9.0,1.0,0.5,395.0,0.15,0.7145,0.3235,173.0,195.0
7.0,1.0,385.0,305.0,105.0,0.3315,0.1365,0.0745,0.1
6.0,2.0,0.33,265.0,0.09,0.18,68.0,36.0,0.06
10.0,1.0,0.58,475.0,155.0,974.0,0.4305,0.23,285.0
6.0,2.0,325.0,0.27,0.1,185.0,0.08,0.0435,65.0
10.0,0.0,475.0,375.0,0.12,563.0,0.2525,0.1205,185.0
6.0,2.0,0.34,0.26,0.09,179.0,76.0,0.0525,55.0
12.0,0.0,525.0,425.0,0.12,702.0,0.3335,0.1465,0.22
10.0,1.0,0.52,415.0,145.0,0.8045,0.3325,0.1725,285.0
13.0,1.0,535.0,0.45,135.0,0.8075,322.0,181.0,0.25
8.0,0.0,475.0,0.36,0.12,578.0,0.2825,0.12,0.17
7.0,2.0,415.0,325.0,0.1,385.0,167.0,0.08,125.0
8.0,2.0,495.0,385.0,125.0,585.0,0.2755,0.1235,165.0
10.0,1.0,0.48,405.0,0.13,0.6375,277.0,0.1445,0.21
10.0,1.0,0.52,425.0,0.15,813.0,385.0,0.2015,0.23
9.0,0.0,0.46,375.0,0.13,0.5735,0.2505,119.0,195.0
11.0,1.0,0.58,455.0,0.12,0.94,399.0,257.0,265.0
11.0,0.0,0.59,0.49,135.0,1008.0,422.0,0.2245,285.0
12.0,1.0,0.65,0.5,165.0,1.1445,485.0,218.0,365.0
16.0,1.0,465.0,375.0,135.0,0.6,0.2225,129.0,0.23
11.0,0.0,455.0,355.0,0.13,515.0,0.2,0.1275,175.0
13.0,1.0,435.0,0.35,0.11,384.0,143.0,0.1005,125.0
7.0,0.0,0.35,265.0,0.11,0.2965,0.1365,63.0,85.0
8.0,2.0,315.0,0.24,0.07,137.0,0.0545,0.0315,0.04
14.0,1.0,0.58,475.0,135.0,925.0,391.0,165.0,275.0
17.0,0.0,575.0,435.0,0.15,805.0,293.0,0.1625,0.27
13.0,0.0,535.0,435.0,155.0,0.8915,0.3415,177.0,0.25
13.0,0.0,515.0,0.42,0.14,769.0,0.2505,154.0,0.29
12.0,1.0,505.0,385.0,135.0,0.6185,251.0,0.1175,0.2
15.0,1.0,505.0,395.0,145.0,0.6515,0.2695,153.0,205.0
10.0,2.0,0.4,0.31,0.1,0.2875,0.1145,0.0635,95.0
14.0,0.0,0.49,395.0,135.0,0.5545,213.0,0.0925,215.0
12.0,0.0,0.53,435.0,135.0,0.7365,0.3275,0.1315,0.22
8.0,2.0,395.0,325.0,105.0,306.0,111.0,0.0735,95.0
17.0,1.0,665.0,535.0,0.19,1496.0,0.5775,0.2815,475.0
10.0,1.0,415.0,305.0,105.0,0.3605,0.12,82.0,0.1
11.0,0.0,0.43,345.0,115.0,0.3045,0.0925,55.0,0.12
13.0,0.0,475.0,395.0,135.0,592.0,0.2465,0.1645,0.2
15.0,1.0,525.0,425.0,145.0,0.7995,0.3345,209.0,0.24
15.0,2.0,0.48,0.39,145.0,0.5825,0.2315,121.0,255.0
15.0,0.0,0.59,0.46,155.0,906.0,327.0,0.1485,335.0
9.0,1.0,515.0,0.42,135.0,0.6295,0.2815,127.0,215.0
13.0,0.0,695.0,0.55,0.22,1.5515,566.0,0.3835,445.0
23.0,1.0,0.8,0.63,195.0,2526.0,933.0,0.59,0.62
23.0,0.0,0.61,0.49,0.15,1103.0,425.0,0.2025,0.36
11.0,0.0,0.56,455.0,165.0,0.86,0.4015,0.1695,245.0
17.0,0.0,655.0,485.0,195.0,1.62,0.6275,358.0,485.0
17.0,0.0,0.64,0.52,0.2,1407.0,566.0,304.0,455.0
11.0,1.0,0.59,0.47,0.17,0.9,355.0,0.1905,0.25
7.0,2.0,0.31,0.24,0.09,0.1455,0.0605,0.0315,45.0
6.0,2.0,255.0,185.0,0.07,75.0,28.0,18.0,25.0
21.0,0.0,0.67,0.55,0.17,1247.0,472.0,0.2455,0.4
17.0,1.0,0.71,565.0,195.0,1.7265,638.0,0.3365,565.0
11.0,0.0,505.0,0.4,0.13,764.0,0.3035,189.0,0.2175
16.0,0.0,525.0,0.43,165.0,0.8645,376.0,0.1945,0.2515
9.0,1.0,0.45,0.36,105.0,0.4715,0.2035,0.0935,149.0
12.0,1.0,515.0,435.0,0.17,631.0,0.2765,111.0,216.0
19.0,0.0,0.59,475.0,0.16,0.9455,0.3815,184.0,0.27
18.0,0.0,0.7,0.53,0.19,1.3185,548.0,233.0,0.42
17.0,1.0,0.72,0.56,175.0,1.7265,637.0,0.3415,525.0
11.0,0.0,635.0,495.0,0.15,1081.0,0.4825,242.0,0.31
13.0,0.0,555.0,0.44,135.0,0.9025,0.3805,0.2105,0.28
13.0,0.0,575.0,0.47,0.15,1.1415,0.4515,204.0,0.4
17.0,0.0,585.0,455.0,125.0,1027.0,391.0,212.0,0.25
20.0,1.0,0.61,485.0,0.21,1.3445,535.0,0.2205,515.0
13.0,1.0,645.0,525.0,0.2,1449.0,601.0,0.2565,505.0
11.0,1.0,545.0,0.44,175.0,0.7745,0.2985,0.1875,265.0
12.0,0.0,0.55,0.45,155.0,0.7895,343.0,159.0,0.25
18.0,1.0,0.66,525.0,205.0,1.3665,0.5005,291.0,0.41
18.0,0.0,0.57,475.0,195.0,1.0295,0.4635,0.1905,305.0
15.0,1.0,0.6,0.47,0.2,1031.0,392.0,0.2035,0.29
12.0,1.0,0.63,505.0,165.0,1065.0,0.4595,216.0,315.0
15.0,0.0,0.65,545.0,0.16,1.2425,487.0,296.0,0.48
16.0,1.0,0.72,595.0,225.0,1969.0,0.8045,423.0,0.66
8.0,2.0,0.42,325.0,115.0,354.0,0.1625,64.0,105.0
3.0,0.0,0.18,125.0,0.05,23.0,0.0085,0.0055,0.01
12.0,1.0,405.0,325.0,0.11,0.3575,145.0,0.0725,0.11
12.0,1.0,0.5,405.0,0.15,0.5965,253.0,126.0,185.0
12.0,2.0,435.0,335.0,0.11,383.0,0.1555,0.0675,135.0
10.0,0.0,0.34,275.0,0.09,0.2065,0.0725,43.0,0.07
8.0,1.0,0.43,0.34,0.11,382.0,154.0,0.0955,109.0
12.0,2.0,535.0,0.41,155.0,0.6315,0.2745,0.1415,0.1815
10.0,1.0,0.36,265.0,0.09,0.2165,96.0,37.0,0.0735
5.0,0.0,175.0,135.0,0.04,0.0305,11.0,0.0075,0.01
5.0,0.0,155.0,115.0,25.0,24.0,9.0,5.0,0.0075
11.0,2.0,525.0,0.43,0.15,0.7365,0.3225,161.0,215.0
16.0,1.0,525.0,0.39,135.0,0.6005,0.2265,131.0,0.21
11.0,1.0,0.44,345.0,105.0,0.4285,165.0,83.0,132.0
11.0,2.0,0.47,0.35,135.0,567.0,0.2315,0.1465,0.1525
10.0,2.0,515.0,375.0,0.14,0.6505,0.2495,141.0,0.2215
11.0,0.0,0.42,0.34,125.0,0.4495,165.0,0.1125,144.0
16.0,1.0,455.0,0.35,125.0,0.4485,0.1585,102.0,0.1335
10.0,0.0,0.37,0.29,0.09,241.0,0.11,45.0,69.0
10.0,0.0,0.33,0.25,0.09,197.0,85.0,41.0,0.0605
7.0,2.0,0.3,0.22,0.09,0.1425,57.0,0.0335,43.0
14.0,2.0,625.0,0.46,0.16,1.2395,0.55,273.0,0.38
14.0,2.0,0.61,475.0,0.17,1.0385,0.4435,241.0,0.32
14.0,2.0,625.0,465.0,155.0,972.0,404.0,0.1845,0.35
17.0,2.0,635.0,505.0,0.19,1.3315,0.5805,252.0,435.0
14.0,2.0,0.5,385.0,155.0,762.0,0.3795,161.0,0.19
17.0,1.0,0.53,0.43,0.17,775.0,0.35,152.0,235.0
13.0,2.0,445.0,0.33,0.1,437.0,163.0,0.0755,0.17
12.0,1.0,585.0,415.0,155.0,0.6985,0.3,146.0,195.0
16.0,2.0,0.44,355.0,165.0,435.0,159.0,105.0,0.14
10.0,0.0,0.29,225.0,0.08,0.1295,0.0535,26.0,45.0
15.0,2.0,555.0,455.0,0.17,0.8435,309.0,0.1905,0.3
15.0,2.0,655.0,515.0,145.0,1.25,0.5265,283.0,315.0
10.0,1.0,0.58,0.46,185.0,1017.0,0.3515,0.2,0.32
12.0,2.0,625.0,0.43,175.0,1411.0,572.0,297.0,395.0
15.0,2.0,0.62,485.0,0.17,1208.0,0.4805,0.3045,0.33
8.0,1.0,0.64,0.5,0.15,1.0705,371.0,0.2705,0.36
10.0,1.0,505.0,375.0,115.0,0.5895,0.2635,0.12,167.0
9.0,2.0,0.5,395.0,0.12,537.0,0.2165,0.1085,0.1785
7.0,0.0,0.31,245.0,95.0,0.15,0.0525,34.0,48.0
12.0,1.0,505.0,0.38,145.0,651.0,0.2935,0.19,0.17
10.0,0.0,0.4,315.0,105.0,287.0,0.1135,37.0,113.0
18.0,0.0,425.0,315.0,125.0,0.3525,0.1135,0.0565,0.13
11.0,0.0,0.31,235.0,0.06,0.12,0.0415,33.0,0.04
18.0,1.0,465.0,0.35,0.13,494.0,0.1945,103.0,155.0
10.0,1.0,465.0,0.36,0.12,0.4765,192.0,0.1125,0.16
13.0,0.0,0.35,255.0,85.0,0.2145,0.1,0.0465,0.06
15.0,2.0,0.52,415.0,0.16,595.0,0.2105,142.0,0.26
12.0,1.0,475.0,365.0,0.13,0.4805,0.1905,114.0,0.1475
10.0,1.0,0.41,315.0,0.11,321.0,0.1255,0.0655,95.0
13.0,2.0,575.0,0.45,0.17,0.9315,358.0,0.2145,0.26
6.0,0.0,0.26,0.19,75.0,0.0945,0.0445,0.02,0.03
10.0,1.0,0.53,385.0,125.0,0.6695,289.0,151.0,0.18
9.0,0.0,0.34,255.0,95.0,213.0,81.0,34.0,0.07
11.0,2.0,0.52,0.38,0.14,525.0,0.1775,115.0,185.0
18.0,1.0,635.0,0.5,0.18,1312.0,529.0,0.2485,485.0
11.0,1.0,0.61,485.0,165.0,1087.0,0.4255,232.0,0.38
16.0,1.0,0.66,515.0,0.18,1523.0,0.54,0.3365,555.0
14.0,1.0,465.0,0.38,135.0,579.0,208.0,0.1095,0.22
23.0,0.0,515.0,0.4,0.16,0.8175,0.2515,156.0,0.3
9.0,2.0,335.0,0.24,95.0,0.17,62.0,39.0,55.0
9.0,1.0,345.0,255.0,0.1,197.0,71.0,51.0,0.06
13.0,0.0,465.0,355.0,125.0,0.5255,0.2025,135.0,145.0
10.0,0.0,0.54,415.0,0.17,879.0,339.0,208.0,255.0
9.0,0.0,475.0,355.0,125.0,0.4625,186.0,107.0,145.0
11.0,1.0,445.0,335.0,0.14,0.4565,0.1785,114.0,0.14
9.0,0.0,0.5,355.0,0.14,528.0,0.2125,149.0,0.14
12.0,0.0,0.5,0.38,135.0,0.5835,0.2295,0.1265,0.18
14.0,1.0,0.55,435.0,0.17,884.0,0.2875,0.1645,0.28
6.0,2.0,275.0,205.0,0.08,96.0,36.0,0.0185,0.03
7.0,1.0,0.35,265.0,0.09,0.1855,0.0745,0.0415,0.06
9.0,1.0,0.37,285.0,105.0,0.27,0.1125,0.0585,0.0835
10.0,1.0,0.42,0.33,125.0,463.0,186.0,0.11,145.0
9.0,0.0,395.0,305.0,105.0,282.0,0.0975,65.0,96.0
8.0,2.0,325.0,0.2,0.08,0.0995,0.0395,0.0225,32.0
5.0,2.0,275.0,0.2,65.0,92.0,0.0385,0.0235,27.0
6.0,2.0,235.0,0.17,65.0,0.0625,23.0,14.0,22.0
5.0,2.0,0.25,0.18,0.06,73.0,28.0,17.0,0.0225
5.0,2.0,0.25,185.0,65.0,71.0,27.0,0.0185,0.0225
4.0,2.0,0.2,145.0,0.05,36.0,0.0125,8.0,11.0
20.0,1.0,585.0,0.47,0.17,1099.0,0.3975,0.2325,358.0
14.0,0.0,445.0,0.35,0.14,0.5905,0.2025,158.0,0.19
8.0,0.0,0.44,325.0,0.08,413.0,144.0,0.1015,0.13
17.0,0.0,515.0,405.0,0.14,0.8505,312.0,146.0,315.0
11.0,1.0,0.52,405.0,0.14,0.6915,276.0,137.0,215.0
11.0,0.0,0.5,0.39,0.13,709.0,275.0,168.0,0.18
9.0,0.0,425.0,325.0,0.12,0.3755,142.0,0.1065,105.0
16.0,0.0,0.51,415.0,0.14,0.8185,0.3025,0.2155,235.0
8.0,1.0,0.37,275.0,0.08,227.0,93.0,0.0625,0.07
13.0,0.0,0.54,415.0,0.13,0.8245,272.0,226.0,0.24
11.0,0.0,615.0,475.0,0.17,1.1825,474.0,0.2895,0.24
20.0,0.0,565.0,0.44,175.0,1122.0,393.0,0.2,375.0
14.0,0.0,645.0,515.0,175.0,1.6115,0.6745,384.0,385.0
14.0,1.0,615.0,0.47,175.0,1.2985,0.5135,343.0,0.32
14.0,0.0,605.0,0.49,145.0,1.3,517.0,0.3285,0.31
18.0,0.0,645.0,485.0,155.0,1489.0,0.5915,312.0,0.38
13.0,0.0,0.57,0.42,155.0,1008.0,377.0,193.0,0.34
8.0,1.0,0.47,355.0,0.18,441.0,0.1525,0.1165,135.0
14.0,1.0,0.5,0.44,155.0,742.0,0.2025,0.2005,0.2115
13.0,1.0,0.52,425.0,145.0,0.7,207.0,0.1905,0.24
8.0,0.0,0.39,285.0,95.0,271.0,0.11,0.06,0.08
12.0,0.0,0.52,0.4,165.0,0.8565,0.2745,201.0,0.21
14.0,1.0,0.54,415.0,175.0,0.8975,275.0,241.0,275.0
14.0,0.0,0.46,0.36,135.0,0.6105,0.1955,107.0,235.0
8.0,2.0,355.0,0.26,0.09,0.1925,77.0,38.0,65.0
13.0,1.0,0.49,0.4,145.0,0.6635,0.21,0.1295,0.2515
11.0,1.0,0.63,0.51,185.0,1235.0,0.5115,349.0,0.3065
14.0,0.0,0.5,385.0,145.0,0.7615,246.0,195.0,204.0
15.0,0.0,0.49,0.39,135.0,592.0,242.0,96.0,0.1835
