0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9.6,1.0,7.0,2988.0,147.0,9.0,9.9,9999.0,9999.0,9999.0,212.0,741.0,40.1,44.7,2.6
9.6,1.0,7.0,1997.0,100.0,9.0,13.2,9999.0,9999.0,9999.0,205.0,977.0,37.6,36.2,3.169
9.6,3.0,8.0,2496.0,110.0,9.0,14.0,653.0,9999.0,6.4,212.0,996.0,12.8,53.2,2182.0
9.6,3.0,8.0,2496.0,132.0,9.0,13.8,9999.0,9999.0,9999.0,205.0,9999.0,9999.0,9999.0,2.159
9.6,2.0,8.0,2497.0,120.0,9.0,14.1,0.694,9999.0,9999.0,215.0,1.66,22.1,50.4,2363.0
9.6,1.0,7.0,1988.0,96.0,9.0,12.5,645.0,9999.0,9999.0,201.0,1.1,36.6,36.2,3114.0
9.6,3.0,7.0,2324.0,110.0,9.0,13.3,667.0,9999.0,6.6,215.0,1.6,25.3,35.6,3259.0
9.6,1.0,7.0,1747.0,106.0,9.0,12.1,639.0,9999.0,9999.0,210.0,977.0,27.2,33.1,3431.0
9.6,5.0,7.0,3494.0,158.0,10.0,13.0,9999.0,9999.0,9999.0,180.0,0.717,35.1,46.5,2952.0
9.7,2.0,7.0,1998.0,120.0,9.0,12.0,9999.0,9999.0,9999.0,227.0,1.1,22.6,42.8,2714.0
9.7,3.0,8.0,2496.0,132.0,9.0,12.7,698.0,9999.0,9999.0,219.0,1.47,15.9,52.3,2214.0
9.7,1.0,7.0,1781.0,92.0,9.0,12.6,639.0,9999.0,6.5,202.0,1.28,34.9,32.8,3545.0
9.7,2.0,7.0,2494.0,125.0,9.0,12.0,629.0,9999.0,9999.0,226.0,0.89,35.8,50.8,2331.0
9.7,1.0,7.0,1998.0,84.0,9.0,13.2,617.0,9999.0,9999.0,197.0,1.34,35.8,35.3,3.1
9.7,1.0,7.0,1998.0,84.0,9.0,12.9,637.0,9999.0,9999.0,197.0,1.34,35.8,35.3,3.1
9.7,1.0,7.0,1998.0,84.0,9.0,13.8,563.0,9999.0,9999.0,200.0,1.38,36.2,35.7,3.1
9.7,1.0,7.0,1998.0,84.0,9.0,13.8,563.0,9999.0,9999.0,200.0,1.38,36.2,35.7,3.1
9.7,1.0,7.0,1948.0,103.0,9.0,12.4,9999.0,9999.0,9999.0,205.0,0.97,35.9,35.2,3.93
9.7,1.0,7.0,1997.0,100.0,9.0,12.6,9999.0,9999.0,9999.0,210.0,948.0,38.0,36.9,3.52
9.7,3.0,7.0,1994.0,92.0,9.0,13.3,0.704,9999.0,9999.0,187.0,953.0,29.4,35.0,3218.0
9.7,3.0,7.0,1994.0,92.0,9.0,13.2,0.704,9999.0,9999.0,187.0,1.5,29.4,33.2,3.393
9.7,1.0,7.0,1948.0,103.0,9.0,12.6,9999.0,9999.0,9999.0,205.0,0.97,35.9,35.2,3.93
9.7,3.0,7.0,4966.0,218.0,10.0,10.8,1.44,9999.0,9999.0,190.0,9999.0,9999.0,9999.0,3635.0
9.8,2.0,7.0,2398.0,125.0,9.0,12.1,608.0,4.2,6.5,224.0,879.0,24.4,43.2,2.7
9.8,2.0,7.0,2398.0,125.0,9.0,12.1,608.0,4.2,6.5,224.0,879.0,24.4,43.2,2.7
9.8,1.0,7.0,2771.0,128.0,9.0,11.2,0.702,9999.0,6.8,218.0,1.72,26.5,37.0,3.11
9.8,1.0,8.0,2496.0,110.0,9.0,12.9,629.0,9999.0,6.7,214.0,1.57,15.4,50.6,2294.0
9.8,1.0,7.0,1948.0,102.0,9.0,12.8,0.666,9999.0,9999.0,210.0,1.94,38.2,32.0,3628.0
9.8,1.0,7.0,1985.0,110.0,9.0,13.8,9999.0,9999.0,9999.0,215.0,883.0,15.6,44.3,2673.0
9.8,1.0,7.0,2959.0,150.0,9.0,10.3,9999.0,9999.0,9999.0,220.0,757.0,59.7,46.1,2484.0
9.8,1.0,7.0,2959.0,150.0,9.0,10.1,9999.0,9999.0,9999.0,220.0,0.75,60.3,46.6,2484.0
9.8,1.0,7.0,1589.0,73.0,9.0,13.4,9999.0,9999.0,9999.0,180.0,0.96,28.9,33.1,3.2
9.8,1.0,7.0,1840.0,84.0,9.0,14.2,0.592,9999.0,9999.0,194.0,937.0,33.1,34.5,3157.0
9.8,1.0,7.0,1598.0,81.0,9.0,13.3,9999.0,9999.0,9999.0,195.0,0.921,28.9,35.3,3.89
9.8,1.0,7.0,1598.0,81.0,9.0,13.8,9999.0,9999.0,9999.0,195.0,0.921,28.9,35.3,3.89
9.8,2.0,8.0,2688.0,125.0,9.0,13.6,723.0,4.1,6.7,212.0,1.6,20.9,50.2,2343.0
9.8,1.0,7.0,1781.0,110.0,9.0,13.3,679.0,9999.0,6.7,215.0,1.11,14.5,37.3,3.11
9.8,1.0,7.0,1985.0,110.0,9.0,13.7,9999.0,9999.0,9999.0,215.0,883.0,15.6,44.3,2673.0
9.9,1.0,7.0,2771.0,142.0,9.0,11.3,675.0,9999.0,6.9,233.0,767.0,32.8,50.6,2443.0
9.9,3.0,8.0,2496.0,110.0,9.0,14.9,657.0,9999.0,6.6,216.0,1.76,12.1,50.2,2.36
9.9,3.0,8.0,2496.0,132.0,9.0,13.1,675.0,9999.0,9999.0,224.0,1.39,16.4,53.9,2294.0
9.9,2.0,7.0,1991.0,110.0,9.0,12.4,594.0,9999.0,9999.0,221.0,1117.0,27.8,33.5,3.5
9.9,2.0,7.0,1991.0,110.0,9.0,12.4,597.0,9999.0,6.7,219.0,1.13,27.8,33.7,3.5
9.9,2.0,8.0,1951.0,100.0,9.0,13.8,597.0,9999.0,6.7,207.0,1.11,16.2,47.0,2.5
9.9,2.0,7.0,1991.0,110.0,9.0,11.9,769.0,9999.0,9999.0,206.0,968.0,31.9,36.0,3.2
9.9,1.0,7.0,1796.0,85.0,9.0,13.9,563.0,9999.0,7.0,206.0,1.134,27.3,33.6,3.329
9.9,1.0,7.0,2290.0,125.0,9.0,12.4,9999.0,9999.0,9999.0,220.0,865.0,22.7,46.2,2.6
9.9,1.0,7.0,2435.0,125.0,9.0,12.1,9999.0,9999.0,9999.0,215.0,0.793,45.8,47.6,2489.0
9.9,1.0,8.0,2387.0,100.0,9.0,14.9,9999.0,9999.0,9999.0,202.0,955.0,17.1,52.9,2188.0
9.9,1.0,8.0,2387.0,99.0,9.0,13.8,9999.0,9999.0,9999.0,200.0,1.22,19.6,48.9,2374.0
9.9,1.0,8.0,1994.0,74.0,9.0,15.3,9999.0,9999.0,9999.0,185.0,1.55,16.7,41.7,2556.0
9.9,1.0,7.0,1997.0,108.0,9.0,12.3,9999.0,9999.0,9999.0,210.0,1.43,38.6,33.6,3.357
9.9,1.0,7.0,1991.0,85.0,9.0,14.2,0.658,9999.0,9999.0,198.0,795.0,42.7,41.5,2.732
9.9,3.0,7.0,1781.0,110.0,9.0,14.2,679.0,9999.0,6.8,214.0,1.57,13.8,35.5,3259.0
9.9,1.0,8.0,2496.0,110.0,9.0,14.4,679.0,9999.0,7.0,216.0,1.14,12.8,53.2,2174.0
9.9,1.0,7.0,2946.0,140.0,9.0,10.9,735.0,9999.0,9999.0,220.0,938.0,45.2,42.6,2688.0
9.9,1.0,7.0,1948.0,102.0,9.0,13.3,693.0,9999.0,9999.0,200.0,1.41,38.2,32.0,3628.0
9.9,1.0,7.0,2290.0,125.0,9.0,12.3,9999.0,9999.0,9999.0,220.0,0.896,21.9,44.6,2.652
9.9,1.0,8.0,2387.0,100.0,9.0,14.0,639.0,9999.0,9999.0,203.0,1.84,18.8,46.8,2423.0
9.9,1.0,7.0,2959.0,150.0,9.0,10.7,9999.0,9999.0,9999.0,218.0,743.0,60.3,46.6,2484.0
9.9,1.0,7.0,1998.0,113.0,9.0,12.3,9999.0,9999.0,9999.0,210.0,983.0,30.7,32.9,3531.0
9.9,1.0,7.0,2498.0,120.0,9.0,11.3,9999.0,9999.0,9999.0,205.0,835.0,48.1,42.7,2.684
9.9,3.0,7.0,4552.0,165.0,10.0,12.7,9999.0,9999.0,9999.0,196.0,0.79,46.1,52.2,2.584
10.0,1.0,7.0,1799.0,85.0,9.0,13.7,0.64,9999.0,9999.0,200.0,941.0,29.3,39.4,2.768
10.0,1.0,7.0,1796.0,85.0,9.0,13.5,609.0,9999.0,9999.0,200.0,1.62,28.3,34.9,3.329
10.0,1.0,7.0,1796.0,85.0,9.0,13.7,629.0,9999.0,9999.0,200.0,1.62,28.3,34.9,3.329
10.0,1.0,7.0,1998.0,100.0,9.0,13.3,557.0,9999.0,9999.0,215.0,1.82,30.0,35.5,3177.0
10.0,1.0,7.0,1998.0,100.0,9.0,13.4,557.0,9999.0,9999.0,215.0,1.82,30.0,35.5,3177.0
10.0,1.0,7.0,1796.0,85.0,9.0,13.7,589.0,9999.0,9999.0,200.0,1.62,28.3,34.9,3.329
10.0,1.0,7.0,1781.0,110.0,9.0,12.0,0.656,9999.0,9999.0,213.0,1.97,16.3,34.1,3364.0
10.0,1.0,7.0,1985.0,113.0,9.0,11.6,9999.0,9999.0,9999.0,210.0,0.95,29.6,42.2,2673.0
10.0,1.0,7.0,1747.0,83.0,9.0,13.3,9999.0,9999.0,9999.0,193.0,1.12,35.9,32.9,3.256
10.0,1.0,7.0,1747.0,83.0,9.0,14.4,9999.0,9999.0,9999.0,199.0,1.61,34.4,32.3,3.4
10.0,1.0,8.0,2387.0,100.0,9.0,13.0,9999.0,9999.0,9999.0,197.0,1.36,17.7,47.5,2371.0
10.0,1.0,8.0,2387.0,100.0,9.0,15.1,9999.0,9999.0,9999.0,202.0,1.1,17.1,45.9,2497.0
10.0,1.0,7.0,1997.0,108.0,9.0,12.1,9999.0,9999.0,9999.0,208.0,1.34,41.4,33.5,3464.0
10.0,1.0,7.0,1598.0,81.0,9.0,13.1,9999.0,9999.0,9999.0,195.0,1.8,31.6,32.3,3.37
10.0,1.0,7.0,1598.0,81.0,9.0,13.6,9999.0,9999.0,9999.0,195.0,1.8,31.6,32.3,3.37
10.0,1.0,8.0,2496.0,110.0,9.0,13.3,653.0,9999.0,6.8,210.0,1.37,15.4,50.6,2294.0
10.0,2.0,7.0,2962.0,155.0,9.0,11.2,726.0,9999.0,9999.0,230.0,0.916,42.9,41.8,2.8
10.0,3.0,7.0,2771.0,142.0,9.0,11.1,667.0,9999.0,6.9,227.0,0.75,32.7,50.5,2294.0
10.0,1.0,7.0,2946.0,140.0,9.0,10.3,0.704,9999.0,9999.0,222.0,948.0,45.2,42.6,2.691
10.0,1.0,7.0,1747.0,83.0,9.0,15.1,9999.0,9999.0,9999.0,199.0,1.61,34.4,32.3,3.4
10.0,1.0,8.0,2387.0,100.0,9.0,13.6,9999.0,9999.0,9999.0,197.0,1.36,17.7,47.5,2371.0
10.0,1.0,7.0,1997.0,100.0,9.0,13.1,9999.0,9999.0,9999.0,200.0,0.93,38.0,36.9,3.52
10.0,1.0,7.0,1598.0,81.0,9.0,13.6,9999.0,9999.0,9999.0,195.0,1.8,31.6,32.3,3.37
10.0,3.0,7.0,3199.0,160.0,10.0,12.8,1061.0,4.0,6.7,195.0,0.786,28.1,44.3,3.71
10.1,3.0,7.0,2771.0,142.0,9.0,11.7,675.0,9999.0,7.0,232.0,764.0,32.8,50.6,2443.0
10.1,1.0,7.0,2393.0,121.0,9.0,11.7,0.65,9999.0,7.3,216.0,757.0,30.8,47.5,2443.0
10.1,1.0,7.0,2324.0,110.0,9.0,12.1,633.0,9999.0,7.1,212.0,0.974,30.8,36.3,3.2
10.1,1.0,7.0,1590.0,77.0,9.0,13.3,9999.0,9999.0,9999.0,190.0,0.824,36.1,37.2,2.849
10.1,3.0,7.0,2457.0,115.0,9.0,12.2,9999.0,9999.0,9999.0,205.0,0.933,35.2,39.2,2852.0
10.1,2.0,7.0,2398.0,125.0,9.0,11.4,0.68,4.6,6.9,212.0,0.84,27.1,42.8,2714.0
10.1,1.0,7.0,2393.0,121.0,9.0,11.7,653.0,9999.0,7.3,216.0,757.0,30.8,47.5,2443.0
10.1,2.0,8.0,1951.0,100.0,9.0,14.6,659.0,9999.0,6.9,207.0,1.11,16.2,47.0,2.5
10.1,1.0,7.0,1998.0,108.0,11.0,14.6,0.942,9999.0,9999.0,195.0,1.6,20.5,36.6,3237.0
10.1,1.0,7.0,1998.0,108.0,11.0,14.6,0.942,9999.0,9999.0,195.0,1.6,20.5,36.6,3237.0
10.1,1.0,7.0,1998.0,108.0,11.0,14.6,888.0,9999.0,9999.0,195.0,1.5,20.6,36.6,3.232
10.1,1.0,7.0,1998.0,108.0,11.0,14.6,888.0,9999.0,9999.0,195.0,1.5,20.6,36.6,3.232
10.1,3.0,7.0,1998.0,94.0,10.0,12.8,9999.0,9999.0,9999.0,170.0,9999.0,9999.0,9999.0,3823.0
10.2,1.0,7.0,1898.0,92.0,9.0,12.1,736.0,4.5,7.1,193.0,0.864,32.3,40.6,2.711
10.2,1.0,7.0,2598.0,110.0,9.0,12.9,0.702,9999.0,7.0,209.0,1.81,29.1,35.2,3259.0
10.2,2.0,7.0,1991.0,110.0,9.0,13.4,608.0,9999.0,9999.0,220.0,1.9,28.3,34.2,3.5
10.2,1.0,7.0,1998.0,102.0,9.0,12.6,9999.0,9999.0,9999.0,196.0,9999.0,9999.0,9999.0,9999.0
10.2,1.0,7.0,1598.0,88.0,9.0,13.5,9999.0,9999.0,9999.0,195.0,1.11,34.2,30.6,3.459
10.2,1.0,7.0,1991.0,110.0,9.0,13.1,609.0,9999.0,9999.0,210.0,9999.0,9999.0,9999.0,3572.0
10.2,1.0,7.0,1396.0,76.0,9.0,13.6,9999.0,9999.0,9999.0,185.0,929.0,37.3,33.2,3215.0
10.2,1.0,7.0,1589.0,73.0,9.0,13.9,9999.0,9999.0,9999.0,175.0,693.0,37.1,42.1,2516.0
10.2,1.0,7.0,1589.0,73.0,9.0,14.0,9999.0,9999.0,9999.0,175.0,693.0,37.1,42.1,2516.0
10.2,1.0,7.0,1840.0,89.0,9.0,11.3,9999.0,9999.0,9999.0,185.0,0.854,27.3,34.9,3.33
10.2,1.0,7.0,1998.0,98.0,9.0,13.5,9999.0,9999.0,9999.0,206.0,1.76,40.7,35.4,3298.0
10.2,1.0,7.0,1998.0,98.0,9.0,13.5,9999.0,9999.0,9999.0,206.0,1.76,40.7,35.4,3298.0
10.2,3.0,7.0,2799.0,150.0,9.0,11.6,0.707,4.5,7.0,217.0,927.0,26.0,41.1,2864.0
10.2,3.0,8.0,2496.0,110.0,9.0,15.4,679.0,9999.0,6.9,214.0,1.66,12.1,50.2,2.36
10.2,2.0,7.0,1991.0,110.0,9.0,13.0,659.0,9999.0,6.7,214.0,1262.0,23.8,28.7,4.0
10.2,2.0,7.0,2494.0,125.0,9.0,12.9,0.673,9999.0,9999.0,222.0,0.81,35.2,49.8,2.4
10.2,1.0,7.0,1988.0,96.0,9.0,13.7,0.697,9999.0,9999.0,199.0,924.0,34.5,38.5,2.9
10.2,1.0,8.0,2387.0,99.0,9.0,14.2,9999.0,9999.0,9999.0,200.0,1.22,19.6,48.9,2374.0
10.2,1.0,7.0,1597.0,83.0,9.0,12.5,9999.0,9999.0,9999.0,185.0,912.0,42.6,33.8,3.124
10.2,3.0,7.0,4966.0,218.0,10.0,11.3,1.44,9999.0,9999.0,190.0,9999.0,9999.0,9999.0,3635.0
10.2,3.0,7.0,1834.0,88.0,10.0,14.6,9999.0,9999.0,9999.0,168.0,1.22,22.7,31.3,4.7
10.3,2.0,8.0,2148.0,105.0,9.0,13.8,9999.0,9999.0,9999.0,220.0,992.0,15.7,52.8,2.2
10.3,1.0,7.0,1988.0,96.0,9.0,13.7,608.0,9999.0,9999.0,209.0,0.98,37.9,38.1,3247.0
10.3,1.0,7.0,1781.0,92.0,9.0,13.3,9999.0,9999.0,9999.0,200.0,1.18,34.9,32.8,3545.0
10.3,1.0,7.0,1781.0,110.0,9.0,12.5,581.0,9999.0,7.1,217.0,0.81,16.8,47.5,2443.0
10.3,1.0,7.0,1747.0,83.0,9.0,13.6,9999.0,9999.0,9999.0,190.0,1.7,35.6,32.5,3.256
10.3,1.0,7.0,1747.0,96.0,9.0,13.5,9999.0,9999.0,9999.0,201.0,996.0,30.2,32.0,3625.0
10.3,1.0,7.0,1588.0,80.0,9.0,13.8,9999.0,9999.0,9999.0,190.0,925.0,38.5,34.2,3215.0
10.3,1.0,7.0,1795.0,86.0,9.0,13.7,9999.0,9999.0,9999.0,185.0,0.548,21.7,61.3,1794.0
10.3,1.0,7.0,1795.0,86.0,9.0,13.7,9999.0,9999.0,9999.0,185.0,0.548,21.7,61.3,1794.0
10.3,1.0,7.0,1793.0,82.0,9.0,13.6,9999.0,9999.0,9999.0,195.0,1.39,34.2,32.3,3264.0
10.3,1.0,7.0,2495.0,125.0,9.0,11.3,0.697,9999.0,9999.0,200.0,0.744,43.7,43.0,2.61
10.3,1.0,7.0,1581.0,74.0,9.0,14.8,643.0,9999.0,9999.0,186.0,1.38,34.5,32.6,3.274
10.4,2.0,8.0,2151.0,105.0,9.0,14.5,608.0,4.4,7.0,213.0,0.931,16.0,54.5,2173.0
10.4,3.0,8.0,2496.0,110.0,9.0,14.0,0.65,9999.0,7.1,212.0,1.47,15.4,50.6,2294.0
10.4,3.0,8.0,2496.0,110.0,9.0,15.2,657.0,9999.0,7.2,210.0,946.0,16.9,55.5,2.84
10.4,2.0,7.0,1895.0,87.0,9.0,14.8,574.0,9999.0,9999.0,206.0,1.94,31.6,34.2,3.4
10.4,2.0,7.0,1895.0,87.0,9.0,14.8,0.577,9999.0,7.2,206.0,1.9,31.7,34.3,3.4
10.4,2.0,7.0,1895.0,87.0,9.0,14.0,769.0,9999.0,9999.0,196.0,1.41,31.6,34.2,3.4
10.4,1.0,7.0,1985.0,113.0,9.0,11.6,9999.0,9999.0,9999.0,205.0,946.0,38.7,39.4,2.9
10.4,1.0,7.0,1985.0,113.0,9.0,11.6,9999.0,9999.0,9999.0,205.0,946.0,38.7,39.4,2.9
10.4,1.0,8.0,1910.0,77.0,9.0,16.2,9999.0,9999.0,9999.0,187.0,1.59,17.7,44.2,2416.0
10.4,1.0,8.0,1910.0,77.0,9.0,15.7,9999.0,9999.0,9999.0,185.0,1.55,17.6,43.8,2416.0
10.4,1.0,8.0,1910.0,77.0,9.0,15.2,9999.0,9999.0,9999.0,187.0,1227.0,12.3,38.1,2.8
10.4,1.0,7.0,1850.0,100.0,9.0,13.3,9999.0,9999.0,9999.0,205.0,1.18,38.6,33.6,3.357
10.4,1.0,7.0,1493.0,84.0,9.0,12.2,9999.0,9999.0,9999.0,192.0,0.761,46.1,38.8,2.729
10.4,1.0,7.0,1834.0,92.0,9.0,13.0,9999.0,9999.0,9999.0,200.0,1.42,30.9,34.9,3228.0
10.4,1.0,7.0,1834.0,92.0,9.0,13.0,9999.0,9999.0,9999.0,200.0,1.42,30.9,34.9,3228.0
10.4,1.0,7.0,1834.0,92.0,9.0,13.2,9999.0,9999.0,9999.0,200.0,1.42,30.9,34.9,3228.0
10.4,1.0,7.0,1834.0,92.0,9.0,13.6,9999.0,9999.0,9999.0,200.0,1.42,30.9,34.9,3228.0
10.4,3.0,7.0,2457.0,115.0,9.0,13.1,9999.0,9999.0,9999.0,200.0,0.91,35.2,39.2,2852.0
10.4,1.0,7.0,1834.0,90.0,11.0,13.3,9999.0,9999.0,9999.0,190.0,968.0,30.6,35.7,3.52
10.4,1.0,7.0,1834.0,90.0,11.0,13.3,9999.0,9999.0,9999.0,190.0,968.0,30.6,35.7,3.52
10.4,1.0,7.0,2351.0,110.0,11.0,12.9,0.916,9999.0,9999.0,190.0,1.32,26.8,33.5,3536.0
10.4,3.0,7.0,1998.0,94.0,10.0,13.5,9999.0,9999.0,9999.0,170.0,9999.0,9999.0,9999.0,3823.0
10.5,2.0,8.0,2148.0,105.0,9.0,14.0,9999.0,9999.0,9999.0,215.0,1.5,18.5,48.7,2.382
10.5,1.0,8.0,1896.0,85.0,9.0,15.1,629.0,9999.0,9999.0,200.0,1.5,17.7,47.6,2439.0
10.5,1.0,8.0,1896.0,81.0,9.0,14.7,639.0,9999.0,7.2,194.0,1.49,17.2,44.5,2.66
10.5,2.0,7.0,2198.0,106.0,9.0,15.1,685.0,9999.0,9999.0,210.0,1.11,30.1,35.0,3315.0
10.5,2.0,7.0,2498.0,125.0,9.0,13.6,685.0,9999.0,9999.0,223.0,958.0,37.4,38.8,3.51
10.5,1.0,7.0,1998.0,100.0,9.0,11.9,629.0,9999.0,9999.0,200.0,1.24,29.5,34.9,3.329
10.5,1.0,7.0,1998.0,100.0,9.0,12.2,629.0,9999.0,9999.0,200.0,0.864,38.3,41.3,2.8
10.5,1.0,7.0,1998.0,100.0,9.0,12.2,589.0,9999.0,9999.0,200.0,0.864,38.3,41.3,2.8
10.5,1.0,7.0,1598.0,78.0,9.0,13.2,552.0,9999.0,9999.0,203.0,1.52,30.7,32.2,3.329
10.5,1.0,7.0,1781.0,92.0,9.0,13.3,654.0,9999.0,9999.0,200.0,1.18,34.9,32.8,3545.0
10.5,1.0,7.0,1948.0,100.0,9.0,14.5,654.0,9999.0,9999.0,207.0,713.0,49.6,48.4,2.41
10.5,1.0,7.0,1834.0,92.0,9.0,14.1,9999.0,9999.0,9999.0,200.0,982.0,29.5,37.0,2.941
10.5,1.0,7.0,2435.0,103.0,9.0,14.4,9999.0,9999.0,9999.0,205.0,851.0,32.7,42.3,2.8
10.5,1.0,7.0,1598.0,88.0,9.0,13.8,9999.0,9999.0,9999.0,197.0,1.21,34.2,30.6,3.459
10.5,1.0,7.0,1598.0,88.0,9.0,14.1,639.0,9999.0,9999.0,200.0,1.14,35.0,31.3,3625.0
10.5,1.0,8.0,1910.0,77.0,9.0,16.5,639.0,9999.0,9999.0,188.0,1.6,17.8,44.3,2.558
10.5,1.0,7.0,1597.0,66.0,9.0,14.8,9999.0,9999.0,9999.0,185.0,0.952,31.7,35.3,2986.0
10.5,1.0,7.0,1997.0,100.0,9.0,13.4,9999.0,9999.0,9999.0,194.0,0.84,45.9,39.8,2878.0
10.5,2.0,8.0,2497.0,110.0,9.0,13.2,0.68,4.6,7.3,200.0,1.84,15.6,41.9,2.768
10.5,2.0,8.0,2497.0,110.0,9.0,13.5,0.68,4.4,7.1,200.0,0.933,18.5,48.7,2.382
10.5,1.0,7.0,1796.0,85.0,9.0,14.1,645.0,9999.0,9999.0,195.0,1.35,28.3,34.9,3.329
10.5,1.0,7.0,1781.0,110.0,9.0,12.7,688.0,9999.0,7.3,211.0,779.0,16.8,47.5,2443.0
10.5,1.0,7.0,2324.0,110.0,9.0,12.6,0.678,9999.0,7.3,212.0,0.974,30.8,36.3,3.192
10.5,3.0,7.0,2324.0,110.0,9.0,13.4,0.678,9999.0,7.0,211.0,978.0,23.1,36.0,3217.0
10.5,1.0,7.0,1998.0,108.0,9.0,14.1,738.0,9999.0,9999.0,204.0,1.86,19.9,35.4,3233.0
10.5,1.0,7.0,1834.0,92.0,9.0,14.3,9999.0,9999.0,9999.0,200.0,982.0,29.5,37.0,2.941
10.5,1.0,7.0,1991.0,100.0,9.0,12.8,772.0,9999.0,9999.0,202.0,958.0,33.7,36.4,3.99
10.5,1.0,7.0,1998.0,103.0,9.0,13.0,588.0,9999.0,9999.0,205.0,983.0,39.1,35.9,3157.0
10.5,1.0,7.0,2792.0,128.0,11.0,13.2,884.0,9999.0,9999.0,199.0,978.0,33.1,35.1,3.268
10.5,6.0,7.0,1973.0,108.0,10.0,12.8,9999.0,9999.0,9999.0,177.0,0.849,34.5,33.1,3.74
10.6,2.0,8.0,1951.0,100.0,9.0,14.9,629.0,9999.0,9999.0,206.0,1114.0,15.9,46.2,2.6
10.6,1.0,8.0,1896.0,81.0,9.0,15.9,633.0,9999.0,7.6,193.0,1.32,17.2,45.1,2576.0
10.6,1.0,7.0,1762.0,81.0,9.0,13.6,0.64,9999.0,9999.0,195.0,1.21,34.0,34.7,3138.0
10.6,1.0,7.0,1998.0,102.0,9.0,12.9,9999.0,9999.0,9999.0,196.0,9999.0,9999.0,9999.0,9999.0
10.6,1.0,8.0,1910.0,77.0,9.0,15.5,9999.0,9999.0,9999.0,185.0,1214.0,12.3,38.1,2.8
10.6,1.0,8.0,1994.0,74.0,9.0,16.6,9999.0,9999.0,9999.0,185.0,1.23,17.2,43.1,2556.0
10.6,1.0,8.0,1994.0,74.0,9.0,16.6,9999.0,9999.0,9999.0,185.0,1.23,17.2,43.1,2556.0
10.6,1.0,7.0,1850.0,100.0,9.0,13.9,9999.0,9999.0,9999.0,205.0,1.18,38.6,33.6,3.357
10.6,1.0,7.0,1998.0,94.0,9.0,13.5,532.0,9999.0,9999.0,200.0,0.931,42.8,39.8,2835.0
10.6,1.0,7.0,1998.0,94.0,9.0,13.7,532.0,9999.0,9999.0,200.0,0.931,42.8,39.8,2835.0
10.6,1.0,7.0,1793.0,81.0,9.0,13.7,9999.0,9999.0,9999.0,196.0,1.21,36.1,33.4,3264.0
10.6,1.0,7.0,2392.0,104.0,9.0,13.5,9999.0,9999.0,9999.0,200.0,0.686,48.5,50.2,2326.0
10.6,3.0,8.0,2496.0,110.0,9.0,14.4,653.0,9999.0,7.2,208.0,1.27,15.4,50.6,2294.0
10.6,2.0,7.0,1991.0,110.0,9.0,14.3,0.651,9999.0,9999.0,212.0,1.15,26.9,32.5,3.6
10.6,1.0,7.0,1991.0,85.0,9.0,15.0,772.0,9999.0,9999.0,192.0,0.82,36.2,39.0,2.97
10.6,3.0,7.0,2457.0,115.0,9.0,13.2,9999.0,9999.0,9999.0,195.0,884.0,35.3,39.4,3.81
10.6,1.0,7.0,2946.0,140.0,11.0,12.0,0.85,9999.0,9999.0,203.0,728.0,48.5,48.5,2496.0
10.7,1.0,7.0,1598.0,75.0,9.0,13.9,713.0,5.0,7.4,180.0,1.3,34.7,34.2,3.88
10.7,1.0,7.0,1781.0,110.0,9.0,13.2,613.0,9999.0,7.7,213.0,0.817,16.2,45.7,2531.0
10.7,1.0,8.0,2496.0,110.0,9.0,14.2,657.0,9999.0,7.3,212.0,927.0,17.4,57.2,2.23
10.7,1.0,7.0,1595.0,74.0,9.0,14.4,9999.0,9999.0,9999.0,188.0,1.84,27.4,31.0,3.421
10.7,1.0,7.0,1984.0,85.0,9.0,14.2,0.651,9999.0,7.2,193.0,996.0,21.7,35.9,2952.0
10.7,1.0,7.0,2324.0,110.0,9.0,12.7,581.0,9999.0,7.7,217.0,0.714,32.8,50.6,2294.0
10.7,1.0,7.0,1762.0,81.0,9.0,13.8,0.68,9999.0,9999.0,195.0,1.21,34.0,34.7,3138.0
10.7,1.0,7.0,1998.0,84.0,9.0,12.8,627.0,9999.0,9999.0,195.0,792.0,48.4,45.6,2322.0
10.7,1.0,7.0,1581.0,76.0,9.0,15.0,9999.0,9999.0,9999.0,187.0,0.864,33.6,37.6,2924.0
10.7,1.0,7.0,1995.0,105.0,9.0,13.4,0.61,9999.0,9999.0,202.0,912.0,38.8,36.9,3.26
10.7,3.0,7.0,1994.0,92.0,9.0,13.4,0.663,9999.0,9999.0,181.0,818.0,35.5,39.5,2852.0
10.7,1.0,7.0,1793.0,85.0,9.0,14.4,9999.0,9999.0,9999.0,185.0,941.0,37.0,34.2,3264.0
10.7,2.0,7.0,2398.0,125.0,9.0,12.8,682.0,4.4,7.1,215.0,0.844,24.4,43.2,2.7
10.7,1.0,8.0,2496.0,110.0,9.0,14.7,679.0,9999.0,7.4,210.0,0.918,17.4,57.2,2.23
10.7,1.0,7.0,2946.0,140.0,9.0,11.8,741.0,9999.0,9999.0,225.0,1.21,42.5,40.1,2.9
10.7,1.0,8.0,2461.0,103.0,9.0,15.5,669.0,9999.0,9999.0,200.0,1.32,14.9,37.9,2975.0
