0,1,2,3,4,5,6,7,8,9,10,11
63.03,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,8.5,4500.0
65.72,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,9.0,4500.0
71.25,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,10.0,4500.0
74.1,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,10.5,4500.0
76.99,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,11.0,4500.0
79.94,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,11.5,4500.0
82.94,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,12.0,4500.0
85.99,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,12.5,4500.0
89.09,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,13.0,4500.0
92.25,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,13.5,4500.0
95.45,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,14.0,4500.0
98.71,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,14.5,4500.0
102.02,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,15.0,4500.0
105.38,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,15.5,4500.0
108.8,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,16.0,4500.0
112.26,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,16.5,4500.0
115.78,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,17.0,4500.0
119.35,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,17.5,4500.0
122.97,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,18.0,4500.0
134.14,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,19.5,4500.0
137.97,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,20.0,4500.0
28.97,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,0.0,5000.0
31.3,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,0.5,5000.0
33.67,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,1.0,5000.0
36.09,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,1.5,5000.0
38.57,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,2.0,5000.0
41.1,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,2.5,5000.0
43.68,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,3.0,5000.0
46.31,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,3.5,5000.0
49.0,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,4.0,5000.0
51.73,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,4.5,5000.0
54.52,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,5.0,5000.0
57.36,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,5.5,5000.0
60.25,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,6.0,5000.0
63.19,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,6.5,5000.0
66.19,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,7.0,5000.0
69.24,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,7.5,5000.0
75.49,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,8.5,5000.0
78.69,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,9.0,5000.0
81.94,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,9.5,5000.0
88.61,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,10.5,5000.0
92.02,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,11.0,5000.0
95.48,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,11.5,5000.0
98.99,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,12.0,5000.0
102.56,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,12.5,5000.0
106.18,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,13.0,5000.0
109.84,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,13.5,5000.0
113.57,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,14.0,5000.0
117.34,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,14.5,5000.0
125.04,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,15.5,5000.0
128.97,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,16.0,5000.0
132.95,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,16.5,5000.0
136.98,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,17.0,5000.0
141.07,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,17.5,5000.0
149.39,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,18.5,5000.0
157.92,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,19.5,5000.0
162.26,4.0,12.0,24.0,2686.0,88.34,88.0,4.0,105.0,130.0,20.0,5000.0
-13.41,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.0,100.0
-11.4,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,100.0
-9.39,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,100.0
-7.39,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.5,100.0
-5.39,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.0,100.0
-3.39,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.5,100.0
0.6,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.5,100.0
2.59,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.0,100.0
4.58,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.5,100.0
6.57,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.0,100.0
8.55,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.5,100.0
10.53,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.0,100.0
12.51,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.5,100.0
14.48,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.0,100.0
16.45,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.5,100.0
18.42,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.0,100.0
20.39,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.5,100.0
22.35,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.0,100.0
24.31,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.5,100.0
28.23,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.5,100.0
30.18,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.0,100.0
32.13,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.5,100.0
34.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.0,100.0
36.02,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.5,100.0
37.96,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.0,100.0
43.77,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.5,100.0
45.7,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.0,100.0
47.63,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.5,100.0
49.56,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.0,100.0
51.48,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.5,100.0
53.4,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.0,100.0
55.32,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.5,100.0
57.23,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.0,100.0
59.14,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.5,100.0
61.05,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.0,100.0
62.96,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.5,100.0
64.86,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,20.0,100.0
-0.79,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.0,1000.0
0.29,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,1000.0
1.38,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,1000.0
2.48,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.5,1000.0
3.61,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.0,1000.0
4.75,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.5,1000.0
5.91,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.0,1000.0
7.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.5,1000.0
9.48,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.5,1000.0
10.71,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.0,1000.0
11.95,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.5,1000.0
13.21,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.0,1000.0
14.49,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.5,1000.0
15.78,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.0,1000.0
17.09,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.5,1000.0
18.42,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.0,1000.0
21.12,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.0,1000.0
22.5,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.5,1000.0
23.89,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.0,1000.0
26.73,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.0,1000.0
28.18,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.5,1000.0
32.62,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.0,1000.0
34.13,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.5,1000.0
35.66,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.0,1000.0
37.21,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.5,1000.0
38.77,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.0,1000.0
40.35,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.5,1000.0
41.95,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.0,1000.0
45.19,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.0,1000.0
48.51,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.0,1000.0
50.19,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.5,1000.0
51.89,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.0,1000.0
53.6,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.5,1000.0
55.34,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,20.0,1000.0
6.27,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,1500.0
7.06,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,1500.0
8.73,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.0,1500.0
9.61,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.5,1500.0
10.51,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.0,1500.0
11.44,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.5,1500.0
12.4,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.0,1500.0
13.38,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.5,1500.0
14.39,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.0,1500.0
15.43,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.5,1500.0
16.5,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.0,1500.0
17.59,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.5,1500.0
18.71,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.0,1500.0
19.86,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.5,1500.0
21.03,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.0,1500.0
22.23,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.5,1500.0
23.46,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.0,1500.0
24.72,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.5,1500.0
26.0,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.0,1500.0
27.31,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.5,1500.0
28.65,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.0,1500.0
30.01,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.5,1500.0
31.41,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.0,1500.0
32.82,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.5,1500.0
34.27,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.0,1500.0
35.74,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.5,1500.0
38.77,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.5,1500.0
40.33,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.0,1500.0
43.52,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.0,1500.0
45.16,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.5,1500.0
46.82,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.0,1500.0
48.51,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.5,1500.0
50.23,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.0,1500.0
51.97,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.5,1500.0
53.75,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.0,1500.0
55.55,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.5,1500.0
11.27,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.0,2000.0
11.88,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,2000.0
12.53,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,2000.0
13.94,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.0,2000.0
14.7,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.5,2000.0
15.5,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.0,2000.0
16.33,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.5,2000.0
17.21,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.0,2000.0
18.11,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.5,2000.0
19.06,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.0,2000.0
20.04,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.5,2000.0
21.06,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.0,2000.0
22.12,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.5,2000.0
23.21,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.0,2000.0
24.34,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.5,2000.0
25.51,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.0,2000.0
26.72,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.5,2000.0
27.96,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.0,2000.0
29.24,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.5,2000.0
30.55,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.0,2000.0
31.91,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.5,2000.0
33.3,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.0,2000.0
34.72,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.5,2000.0
36.19,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.0,2000.0
37.69,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.5,2000.0
39.23,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.0,2000.0
40.8,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.5,2000.0
42.41,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.0,2000.0
44.06,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.5,2000.0
45.75,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.0,2000.0
47.47,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.5,2000.0
49.23,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.0,2000.0
51.03,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.5,2000.0
52.86,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.0,2000.0
56.64,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.0,2000.0
58.59,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.5,2000.0
60.57,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.0,2000.0
62.59,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.5,2000.0
64.65,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,20.0,2000.0
16.52,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.0,2500.0
17.13,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,2500.0
17.79,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,2500.0
19.24,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.0,2500.0
20.04,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.5,2500.0
20.88,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.0,2500.0
21.77,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.5,2500.0
22.71,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.0,2500.0
23.69,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.5,2500.0
24.72,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.0,2500.0
25.79,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.5,2500.0
26.91,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.0,2500.0
28.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.5,2500.0
29.29,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.0,2500.0
31.86,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.0,2500.0
33.22,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.5,2500.0
34.61,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.0,2500.0
36.06,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.5,2500.0
37.55,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.0,2500.0
39.09,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.5,2500.0
40.68,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.0,2500.0
42.31,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.5,2500.0
47.48,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.0,2500.0
49.3,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.5,2500.0
51.17,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.0,2500.0
53.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.5,2500.0
55.03,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.0,2500.0
57.03,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.5,2500.0
59.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.0,2500.0
61.18,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.5,2500.0
63.32,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.0,2500.0
65.51,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.5,2500.0
67.75,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.0,2500.0
70.03,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.5,2500.0
72.36,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.0,2500.0
74.73,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.5,2500.0
77.15,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,20.0,2500.0
21.25,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.0,3000.0
22.01,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,3000.0
22.83,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,3000.0
23.7,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.5,3000.0
24.63,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.0,3000.0
25.61,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,2.5,3000.0
26.65,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.0,3000.0
27.75,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,3.5,3000.0
28.89,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.0,3000.0
30.1,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,4.5,3000.0
31.36,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.0,3000.0
32.67,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,5.5,3000.0
34.04,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.0,3000.0
35.47,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,6.5,3000.0
36.95,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.0,3000.0
38.49,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,7.5,3000.0
40.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.0,3000.0
41.73,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,8.5,3000.0
45.19,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,9.5,3000.0
47.0,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,10.0,3000.0
52.77,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,11.5,3000.0
54.81,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.0,3000.0
56.9,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,12.5,3000.0
59.04,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.0,3000.0
61.24,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,13.5,3000.0
63.5,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.0,3000.0
65.81,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,14.5,3000.0
68.18,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.0,3000.0
70.6,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,15.5,3000.0
73.08,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.0,3000.0
75.61,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,16.5,3000.0
78.2,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.0,3000.0
80.84,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,17.5,3000.0
83.54,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.0,3000.0
86.3,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,18.5,3000.0
91.97,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,19.5,3000.0
94.89,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,20.0,3000.0
25.46,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.0,3500.0
26.53,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,0.5,3500.0
27.66,4.0,13.0,24.0,3226.0,88.4,88.0,6.0,105.0,130.0,1.0,3500.0
