0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,1.56,10.0,155.0,11.05,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,1.56,10.0,155.0,11.05,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,1.56,10.0,155.0,11.05,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,1.56,10.0,155.0,11.05,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,1.56,10.0,155.0,11.05,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,1.56,10.0,155.0,11.05,6.0,14.0,2.0,21.0,27.0,33.0,4.0
83.0,1.0,1769.0,4.0,3.0,1.1,10.0,158.0,11.22,6.0,11.0,2.0,21.0,29.0,33.0,4.0
84.0,1.0,1769.0,4.0,3.0,1.1,10.0,158.0,11.22,6.0,11.0,2.0,21.0,29.0,33.0,4.0
55.0,1.0,1781.0,4.0,3.0,1.67,9.0,140.0,9.88,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1781.0,4.0,3.0,1.67,10.0,145.0,10.23,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1781.0,4.0,3.0,1.67,10.0,145.0,10.23,6.0,12.0,1.0,21.0,27.0,33.0,2.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,173.0,12.21,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,173.0,12.21,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,168.0,11.85,6.0,13.0,2.0,21.0,27.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,170.0,11.99,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,170.0,11.99,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,170.0,11.99,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,170.0,11.99,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,170.0,11.99,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,170.0,11.99,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,168.0,11.85,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,168.0,11.85,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,168.0,11.85,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,168.0,11.85,6.0,13.0,2.0,21.0,28.0,33.0,5.0
92.0,1.0,1781.0,4.0,3.0,1.67,10.0,168.0,11.85,6.0,13.0,2.0,21.0,28.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
110.0,1.0,1781.0,4.0,3.0,1.67,10.0,210.0,14.82,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,12.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
132.0,1.0,1781.0,4.0,3.0,1.67,10.0,235.0,16.58,6.0,13.0,2.0,21.0,27.0,33.0,5.0
154.0,1.0,1781.0,4.0,3.0,1.67,10.0,270.0,19.05,6.0,12.0,2.0,21.0,27.0,33.0,5.0
165.0,1.0,1781.0,4.0,3.0,1.67,9.0,280.0,19.76,6.0,12.0,2.0,21.0,27.0,33.0,5.0
165.0,1.0,1781.0,4.0,3.0,1.67,9.0,280.0,19.76,6.0,12.0,2.0,21.0,27.0,33.0,5.0
81.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
82.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
82.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1793.0,4.0,3.0,1.74,10.0,152.0,10.65,6.0,12.0,2.0,21.0,27.0,33.0,4.0
105.0,1.0,1794.0,4.0,3.0,1158.0,10.0,170.0,11.91,6.0,11.0,2.0,21.0,29.0,33.0,4.0
86.0,1.0,1795.0,4.0,3.0,1.116,11.0,160.0,11.2,6.0,12.0,2.0,21.0,27.0,33.0,4.0
86.0,1.0,1795.0,4.0,3.0,1.116,11.0,160.0,11.2,6.0,12.0,2.0,21.0,27.0,33.0,4.0
86.0,1.0,1795.0,4.0,3.0,1.116,11.0,160.0,11.2,6.0,12.0,2.0,21.0,27.0,33.0,4.0
86.0,1.0,1795.0,4.0,3.0,1.116,11.0,160.0,11.2,6.0,12.0,2.0,21.0,27.0,33.0,4.0
86.0,1.0,1795.0,4.0,3.0,1.116,11.0,160.0,11.2,6.0,12.0,2.0,21.0,27.0,33.0,4.0
88.0,1.0,1795.0,4.0,3.0,1.116,9999.0,160.0,11.2,6.0,0.0,2.0,21.0,0.0,0.0,4.0
88.0,1.0,1795.0,4.0,3.0,1.116,9999.0,160.0,11.2,6.0,0.0,2.0,21.0,0.0,0.0,4.0
88.0,1.0,1795.0,4.0,3.0,1.116,11.0,165.0,11.55,6.0,12.0,2.0,21.0,27.0,33.0,4.0
88.0,1.0,1795.0,4.0,3.0,1.116,11.0,165.0,11.55,6.0,12.0,2.0,21.0,27.0,33.0,4.0
88.0,1.0,1795.0,4.0,3.0,1.116,11.0,165.0,11.55,6.0,12.0,2.0,21.0,27.0,33.0,4.0
88.0,1.0,1795.0,4.0,3.0,1.116,11.0,165.0,11.55,6.0,12.0,2.0,21.0,27.0,33.0,4.0
107.0,1.0,1795.0,4.0,3.0,1.116,11.0,174.0,12.18,6.0,12.0,2.0,21.0,31.0,33.0,4.0
107.0,1.0,1795.0,4.0,3.0,1.116,11.0,174.0,12.18,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.92,10.0,160.0,11.2,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.92,10.0,158.0,11.06,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1796.0,4.0,3.0,1.96,11.0,170.0,11.89,6.0,12.0,2.0,21.0,27.0,33.0,4.0
124.0,1.0,1797.0,4.0,3.0,1.77,10.0,166.0,11.61,6.0,12.0,2.0,19.0,32.0,33.0,4.0
124.0,1.0,1797.0,4.0,3.0,1.77,10.0,166.0,11.61,6.0,12.0,2.0,19.0,32.0,33.0,4.0
140.0,1.0,1797.0,4.0,3.0,1.77,11.0,178.0,12.45,6.0,12.0,2.0,19.0,32.0,33.0,4.0
85.0,1.0,1799.0,4.0,3.0,1.54,11.0,170.0,11.87,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1799.0,4.0,3.0,1.54,11.0,170.0,11.87,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1799.0,4.0,3.0,1.54,11.0,170.0,11.87,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1799.0,4.0,3.0,1.54,11.0,170.0,11.87,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1799.0,4.0,3.0,1.54,11.0,170.0,11.87,6.0,12.0,2.0,21.0,27.0,33.0,4.0
90.0,1.0,1799.0,4.0,3.0,0.923,10.0,170.0,11.87,6.0,11.0,2.0,21.0,28.0,33.0,4.0
90.0,1.0,1799.0,4.0,3.0,0.923,10.0,170.0,11.87,6.0,11.0,2.0,21.0,28.0,33.0,4.0
88.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
88.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
90.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,13.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,12.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
92.0,1.0,1834.0,4.0,3.0,1.99,13.0,174.0,11.92,6.0,12.0,2.0,20.0,27.0,33.0,4.0
99.0,1.0,1834.0,4.0,3.0,1.99,10.0,162.0,11.1,6.0,12.0,2.0,19.0,27.0,33.0,4.0
99.0,1.0,1834.0,4.0,3.0,1.99,11.0,162.0,11.1,6.0,12.0,2.0,19.0,27.0,33.0,4.0
74.0,1.0,1840.0,4.0,3.0,1.24,10.0,152.0,10.38,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1840.0,4.0,3.0,1.24,10.0,152.0,10.38,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1840.0,4.0,3.0,1.24,10.0,152.0,10.38,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1840.0,4.0,3.0,1.24,10.0,153.0,10.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
84.0,1.0,1840.0,4.0,3.0,1.24,10.0,161.0,11.0,6.0,12.0,2.0,21.0,27.0,33.0,4.0
84.0,1.0,1840.0,4.0,3.0,1.24,10.0,161.0,11.0,6.0,12.0,2.0,21.0,27.0,33.0,4.0
84.0,1.0,1840.0,4.0,3.0,1.24,10.0,161.0,11.0,6.0,12.0,2.0,21.0,27.0,33.0,4.0
84.0,1.0,1840.0,4.0,3.0,1.24,10.0,161.0,11.0,6.0,12.0,2.0,21.0,27.0,33.0,4.0
89.0,1.0,1840.0,4.0,3.0,988.0,10.0,152.0,10.38,6.0,15.0,2.0,21.0,27.0,33.0,4.0
89.0,1.0,1840.0,4.0,3.0,988.0,10.0,152.0,10.38,6.0,15.0,2.0,21.0,27.0,33.0,4.0
103.0,1.0,1840.0,4.0,3.0,1.24,10.0,162.0,11.06,6.0,12.0,2.0,21.0,27.0,33.0,4.0
100.0,1.0,1850.0,4.0,3.0,0.959,10.0,175.0,11.89,6.0,12.0,1.0,25.0,32.0,33.0,4.0
100.0,1.0,1850.0,4.0,3.0,0.959,10.0,175.0,11.89,6.0,12.0,1.0,25.0,32.0,33.0,4.0
147.0,1.0,1855.0,4.0,3.0,1111.0,9.0,300.0,20.32,6.0,12.0,2.0,21.0,27.0,33.0,4.0
147.0,1.0,1855.0,4.0,3.0,1111.0,9.0,300.0,20.32,6.0,12.0,2.0,21.0,27.0,33.0,4.0
147.0,1.0,1855.0,4.0,3.0,1111.0,9.0,300.0,20.32,6.0,12.0,2.0,21.0,27.0,33.0,4.0
147.0,1.0,1855.0,4.0,3.0,1111.0,9.0,300.0,20.32,6.0,12.0,2.0,21.0,27.0,33.0,4.0
40.0,2.0,1870.0,4.0,3.0,1163.0,22.0,120.0,8.06,6.0,12.0,1.0,21.0,27.0,33.0,2.0
47.0,2.0,1870.0,4.0,3.0,1163.0,22.0,118.0,7.93,6.0,12.0,1.0,21.0,27.0,33.0,2.0
47.0,2.0,1870.0,4.0,3.0,1163.0,22.0,118.0,7.93,6.0,12.0,1.0,21.0,27.0,33.0,2.0
47.0,2.0,1870.0,4.0,3.0,1163.0,22.0,120.0,8.06,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1870.0,4.0,3.0,1163.0,21.0,176.0,11.83,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1870.0,4.0,3.0,1163.0,21.0,176.0,11.83,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1870.0,4.0,3.0,1163.0,21.0,176.0,11.83,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1870.0,4.0,3.0,1163.0,21.0,176.0,11.83,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,21.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,21.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,18.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,21.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,18.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,18.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,18.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,18.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
72.0,2.0,1870.0,4.0,3.0,1163.0,18.0,200.0,13.44,6.0,12.0,1.0,21.0,27.0,33.0,2.0
77.0,1.0,1895.0,4.0,3.0,982.0,10.0,165.0,10.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
77.0,1.0,1895.0,4.0,3.0,982.0,10.0,165.0,10.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
77.0,1.0,1895.0,4.0,3.0,982.0,10.0,165.0,10.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,9.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
87.0,1.0,1895.0,4.0,3.0,982.0,10.0,180.0,11.94,6.0,15.0,1.0,20.0,27.0,33.0,2.0
47.0,2.0,1896.0,4.0,3.0,1.21,23.0,124.0,8.22,6.0,12.0,1.0,21.0,0.0,0.0,2.0
47.0,2.0,1896.0,4.0,3.0,1.21,20.0,125.0,8.28,6.0,12.0,1.0,21.0,0.0,0.0,2.0
50.0,2.0,1896.0,4.0,3.0,1.21,20.0,133.0,8.82,6.0,12.0,1.0,21.0,0.0,0.0,2.0
50.0,2.0,1896.0,4.0,3.0,1.21,20.0,133.0,8.82,6.0,12.0,1.0,21.0,0.0,0.0,2.0
50.0,2.0,1896.0,4.0,3.0,1.21,20.0,133.0,8.82,6.0,12.0,1.0,21.0,0.0,0.0,2.0
50.0,2.0,1896.0,4.0,3.0,1.21,20.0,133.0,8.82,6.0,12.0,1.0,21.0,0.0,0.0,2.0
50.0,2.0,1896.0,4.0,3.0,1.21,23.0,140.0,9.28,6.0,12.0,1.0,21.0,27.0,33.0,2.0
50.0,2.0,1896.0,4.0,3.0,1.21,23.0,140.0,9.28,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,0.0,0.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,0.0,0.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,18.0,240.0,15.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1896.0,4.0,3.0,1.21,20.0,210.0,13.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,2.0,1896.0,4.0,3.0,1.21,19.0,240.0,15.91,6.0,12.0,1.0,21.0,0.0,0.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,0.0,0.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,0.0,0.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,0.0,0.0,2.0
81.0,2.0,1896.0,4.0,3.0,1.21,20.0,235.0,15.58,6.0,12.0,1.0,21.0,27.0,33.0,2.0
