0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
6.6,1.0,8.0,9.0,4.0,12.0,2088.0,80.0,22.0,4300.0,675.0,5150.0,9999.0,15.05,9999.0,9999.0,16.7,1557.0,633.0,19.5,15.0,21.0,1.0,29.0,35.0,40.0,44.0,4963.0,1794.0,1464.0,2850.0,180.0,250.0,741.0,41.3,2.8680000000000003,51.0,57.0
6.6,1.0,7.0,9.0,4.0,12.0,1997.0,99.0,11.0,6000.0,800.0,6500.0,9999.0,11.96,9999.0,9999.0,11.5,1400.0,575.0,14.1,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4740.0,1760.0,1502.0,2700.0,201.0,190.0,728.0,35.1,3.36,50.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1997.0,99.0,11.0,6000.0,800.0,6500.0,9999.0,11.96,9999.0,9999.0,11.5,1400.0,575.0,14.1,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4740.0,1760.0,1502.0,2700.0,201.0,190.0,728.0,35.1,3.36,50.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1587.0,77.0,10.0,5500.0,750.0,6800.0,6500.0,11.32,9999.0,9999.0,13.0,1285.0,485.0,16.7,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4483.0,1717.0,1413.0,2550.0,185.0,143.0,9999.0,33.5,3.256,50.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1581.0,76.0,10.0,5750.0,850.0,6700.0,9999.0,11.45,9999.0,9999.0,10.7,1200.0,595.0,15.8,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4487.0,1741.0,1500.0,2540.0,187.0,144.0,9999.0,37.6,2924.0,50.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1747.0,83.0,10.0,5800.0,850.0,6500.0,9999.0,11.08,9999.0,9999.0,10.0,1255.0,595.0,15.1,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4487.0,1741.0,1500.0,2540.0,199.0,154.0,9999.0,32.3,3.4,50.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1590.0,85.0,10.0,6300.0,700.0,9999.0,9999.0,11.3,9999.0,9999.0,11.3,1145.0,505.0,13.5,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4425.0,1695.0,1440.0,2620.0,188.0,143.0,9999.0,30.8,3.4410000000000003,50.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1597.0,83.0,10.0,6000.0,800.0,9999.0,9999.0,10.78,9999.0,9999.0,10.2,1035.0,565.0,12.5,15.0,21.0,1.0,28.0,33.0,38.0,42.0,4275.0,1690.0,1470.0,2500.0,185.0,137.0,9999.0,33.8,3.124,52.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1840.0,74.0,10.0,5500.0,9999.0,9999.0,9999.0,10.38,9999.0,9999.0,12.9,1265.0,570.0,17.1,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4675.0,1710.0,1515.0,2670.0,180.0,152.0,772.0,39.0,2.97,52.0,54.0
6.6,1.0,7.0,9.0,4.0,12.0,1498.0,55.0,9.0,5000.0,9999.0,9999.0,9999.0,9.73,9999.0,9999.0,16.1,990.0,490.0,18.0,15.0,21.0,1.0,28.0,33.0,38.0,42.0,3815.0,1670.0,1535.0,2390.0,150.0,116.0,9999.0,36.4,2847.0,50.0,54.0
6.7,2.0,7.0,9.0,4.0,12.0,1998.0,95.0,11.0,5300.0,750.0,6350.0,6200.0,11.95,9999.0,9999.0,11.0,1380.0,555.0,14.5,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4526.0,1728.0,1426.0,2715.0,210.0,190.0,9999.0,39.9,2.96,50.0,56.0
6.7,2.0,7.0,9.0,4.0,12.0,1998.0,95.0,11.0,5300.0,750.0,6350.0,6200.0,11.95,9999.0,9999.0,11.6,1410.0,525.0,14.8,15.0,20.0,2.0,28.0,33.0,38.0,42.0,4526.0,1728.0,1426.0,2715.0,207.0,190.0,9999.0,38.1,3.46,50.0,56.0
6.7,1.0,7.0,9.0,4.0,12.0,1781.0,92.0,10.0,6000.0,800.0,6800.0,9999.0,11.99,9999.0,7.9,11.3,1185.0,560.0,12.9,15.0,22.0,2.0,28.0,33.0,38.0,42.0,4152.0,1735.0,1427.0,2513.0,197.0,170.0,639.0,32.8,3.5380000000000003,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1781.0,110.0,10.0,5700.0,800.0,6800.0,9999.0,14.82,9999.0,6.6,9.2,1195.0,560.0,10.9,15.0,22.0,2.0,29.0,33.0,38.0,42.0,4152.0,1735.0,1427.0,2513.0,214.0,210.0,639.0,35.3,3.289,50.0,54.0
6.7,3.0,7.0,9.0,4.0,12.0,1781.0,132.0,10.0,5500.0,860.0,9999.0,9999.0,16.58,9999.0,5.2,7.5,1305.0,560.0,9.9,15.0,22.0,2.0,29.0,33.0,38.0,42.0,4152.0,1735.0,1426.0,2518.0,226.0,235.0,639.0,35.6,3217.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1598.0,55.0,10.0,5200.0,830.0,9999.0,9999.0,10.07,9999.0,9999.0,17.0,1085.0,495.0,19.7,15.0,21.0,1.0,28.0,36.0,39.0,42.0,4239.0,1684.0,1386.0,2517.0,160.0,128.0,0.64,35.0,3.28,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1595.0,74.0,10.0,5800.0,840.0,6500.0,9999.0,11.03,9999.0,8.8,13.8,1185.0,395.0,16.0,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4081.0,1695.0,1425.0,2472.0,182.0,140.0,0.6509999999999999,32.2,3286.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1595.0,74.0,10.0,5300.0,840.0,6500.0,9999.0,11.03,9999.0,9.9,14.5,1270.0,550.0,17.2,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4675.0,1740.0,1459.0,2703.0,186.0,140.0,581.0,33.2,3498.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,9999.0,9999.0,11.9,1264.0,506.0,15.6,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4524.0,1755.0,1400.0,2740.0,194.0,155.0,0.7,34.1,3.3280000000000003,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1998.0,84.0,10.0,5400.0,770.0,9999.0,9999.0,10.57,9999.0,9999.0,9.5,1045.0,495.0,12.4,15.0,21.0,1.0,28.0,33.0,39.0,42.0,3931.0,1698.0,1366.0,2463.0,200.0,168.0,627.0,35.3,3.1,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1998.0,84.0,10.0,5400.0,770.0,9999.0,9999.0,10.57,9999.0,9999.0,10.9,1115.0,570.0,13.3,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4129.0,1696.0,1419.0,2575.0,191.0,168.0,637.0,39.1,2.712,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1998.0,84.0,10.0,5400.0,820.0,9999.0,9999.0,10.57,9999.0,9999.0,11.6,1290.0,640.0,15.4,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4508.0,1752.0,1442.0,2670.0,190.0,168.0,621.0,30.4,3818.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1731.0,85.0,11.0,5500.0,750.0,6800.0,6500.0,11.98,9999.0,9999.0,11.0,1270.0,480.0,14.9,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4483.0,1717.0,1411.0,2550.0,195.0,165.0,9999.0,37.0,2.9410000000000003,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1795.0,86.0,11.0,5500.0,9999.0,9999.0,9999.0,11.2,9999.0,9999.0,10.3,1180.0,460.0,13.7,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4517.0,1696.0,1394.0,2620.0,185.0,160.0,9999.0,61.3,1794.0,50.0,54.0
6.7,1.0,7.0,9.0,6.0,13.0,1997.0,110.0,11.0,6500.0,9999.0,9999.0,9999.0,11.64,9999.0,9999.0,9.5,1265.0,455.0,11.5,15.0,21.0,4.0,28.0,33.0,39.0,42.0,4517.0,1696.0,1394.0,2620.0,203.0,185.0,9999.0,40.5,2665.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1795.0,86.0,11.0,5500.0,9999.0,9999.0,9999.0,11.2,9999.0,9999.0,10.3,1180.0,460.0,13.7,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4517.0,1696.0,1394.0,2620.0,185.0,160.0,9999.0,61.3,1794.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1489.0,65.0,9.0,5500.0,750.0,9999.0,9999.0,11.14,9999.0,9999.0,9999.0,1110.0,455.0,17.1,15.0,22.0,2.0,28.0,33.0,38.0,42.0,4040.0,1695.0,1405.0,2505.0,161.0,132.0,9999.0,38.3,2842.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1840.0,84.0,10.0,6000.0,750.0,9999.0,9999.0,11.0,9999.0,9999.0,9.8,1190.0,435.0,14.2,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4200.0,1705.0,1410.0,2610.0,194.0,161.0,0.5920000000000001,34.5,3157.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1597.0,66.0,10.0,6000.0,800.0,9999.0,9999.0,10.62,9999.0,9999.0,13.1,1105.0,520.0,16.7,15.0,18.0,2.0,28.0,33.0,38.0,42.0,4340.0,1700.0,1395.0,2535.0,167.0,135.0,9999.0,38.4,2838.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1600.0,85.0,10.0,6100.0,9999.0,9999.0,9999.0,11.23,9999.0,9999.0,12.9,1197.0,488.0,14.1,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4448.0,1702.0,1393.0,2550.0,177.0,143.0,693.0,39.1,2.7260000000000004,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1324.0,47.0,10.0,5200.0,9999.0,9999.0,9999.0,9.68,9999.0,9999.0,15.9,793.0,467.0,16.9,15.0,21.0,1.0,28.0,33.0,39.0,42.0,3565.0,1605.0,1460.0,2295.0,145.0,102.0,9999.0,30.8,3227.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1324.0,47.0,10.0,5200.0,9999.0,9999.0,9999.0,9.68,9999.0,9999.0,15.9,848.0,422.0,18.0,15.0,21.0,1.0,28.0,33.0,39.0,42.0,3615.0,1605.0,1455.0,2345.0,145.0,102.0,9999.0,30.8,3227.0,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1781.0,110.0,10.0,5700.0,750.0,6800.0,9999.0,14.82,9999.0,6.7,9.8,1460.0,580.0,13.3,15.0,22.0,2.0,29.0,33.0,38.0,42.0,4796.0,1810.0,1479.0,2760.0,215.0,210.0,679.0,37.3,3.11,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1988.0,96.0,10.0,5600.0,830.0,6675.0,9999.0,11.25,9999.0,9999.0,12.1,1335.0,665.0,13.9,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4671.0,1751.0,1480.0,2704.0,186.0,178.0,0.6970000000000001,41.4,2.75,52.0,56.0
6.7,1.0,7.0,9.0,4.0,12.0,1595.0,74.0,10.0,5600.0,800.0,6500.0,9999.0,11.42,9999.0,8.9,13.3,1152.0,460.0,15.6,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4137.0,1640.0,1459.0,2444.0,183.0,145.0,706.0,32.2,3286.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,6400.0,9999.0,11.05,9999.0,9999.0,15.4,1330.0,575.0,16.4,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4740.0,1760.0,1502.0,2700.0,184.0,155.0,0.6659999999999999,51.4,2.257,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1731.0,85.0,11.0,5500.0,9999.0,9999.0,9999.0,11.98,9999.0,9999.0,11.0,1300.0,470.0,15.3,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4483.0,1717.0,1413.0,2550.0,195.0,165.0,9999.0,37.0,2.9410000000000003,50.0,54.0
6.7,1.0,7.0,9.0,5.0,12.0,2446.0,129.0,10.0,6100.0,9999.0,9999.0,9999.0,11.82,9999.0,9999.0,8.9,1520.0,580.0,11.8,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4687.0,1826.0,1464.0,2700.0,212.0,230.0,9999.0,35.1,3.3,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1997.0,100.0,10.0,6000.0,9999.0,9999.0,9999.0,11.2,9999.0,9999.0,10.0,1310.0,595.0,13.1,15.0,21.0,1.0,28.0,33.0,38.0,42.0,4680.0,1740.0,1495.0,2635.0,200.0,178.0,9999.0,36.9,3.52,50.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1991.0,85.0,10.0,6000.0,700.0,9999.0,9999.0,10.73,9999.0,9999.0,10.6,1275.0,565.0,15.0,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4675.0,1710.0,1515.0,2670.0,192.0,170.0,772.0,39.0,2.97,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1991.0,100.0,10.0,5800.0,9999.0,9999.0,9999.0,11.23,9999.0,9999.0,10.5,1280.0,560.0,12.8,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4675.0,1710.0,1515.0,2670.0,202.0,178.0,772.0,36.4,3.99,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1998.0,103.0,10.0,5800.0,750.0,9999.0,9999.0,11.38,9999.0,9999.0,12.0,1375.0,475.0,13.3,15.0,18.0,2.0,28.0,33.0,38.0,42.0,4579.0,1715.0,1450.0,2600.0,195.0,181.0,588.0,63.2,1796.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1998.0,103.0,10.0,5800.0,750.0,9999.0,9999.0,11.38,9999.0,9999.0,12.0,1375.0,475.0,13.3,15.0,18.0,2.0,28.0,33.0,38.0,42.0,4579.0,1715.0,1450.0,2600.0,195.0,181.0,588.0,62.8,1796.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,9999.0,9999.0,11.2,1240.0,520.0,15.3,15.0,23.0,2.0,28.0,33.0,39.0,42.0,4570.0,1710.0,1500.0,2630.0,190.0,155.0,589.0,35.1,3.212,53.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1998.0,98.0,10.0,5400.0,9999.0,9999.0,9999.0,11.57,9999.0,9999.0,9.0,1247.0,613.0,12.7,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4550.0,1720.0,1430.0,2570.0,185.0,184.0,9999.0,43.3,2517.0,52.0,54.0
6.7,1.0,7.0,9.0,4.0,12.0,1600.0,85.0,10.0,6100.0,9999.0,9999.0,9999.0,11.23,9999.0,9999.0,12.9,1238.0,477.0,14.6,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4459.0,1702.0,1457.0,2550.0,177.0,143.0,0.7440000000000001,39.1,2.7260000000000004,50.0,54.0
6.7,1.0,8.0,11.0,4.0,12.0,1905.0,66.0,22.0,4000.0,800.0,4500.0,9999.0,12.93,9999.0,9999.0,15.1,1565.0,795.0,23.7,15.0,21.0,1.0,29.0,35.0,39.0,44.0,4454.0,1834.0,1714.0,2824.0,160.0,196.0,0.942,38.9,3.42,51.0,57.0
6.7,1.0,8.0,11.0,4.0,12.0,2088.0,80.0,22.0,4300.0,675.0,5150.0,9999.0,15.05,9999.0,9999.0,14.1,1615.0,770.0,20.2,17.0,21.0,1.0,29.0,35.0,39.0,44.0,4454.0,1834.0,1714.0,2824.0,175.0,250.0,0.942,40.7,2911.0,51.0,57.0
6.7,1.0,8.0,11.0,4.0,12.0,2088.0,80.0,22.0,4300.0,675.0,5150.0,9999.0,15.05,9999.0,9999.0,14.1,1615.0,770.0,20.2,17.0,21.0,1.0,29.0,35.0,39.0,44.0,4454.0,1834.0,1714.0,2824.0,175.0,250.0,0.942,40.7,2911.0,51.0,57.0
6.7,1.0,8.0,11.0,4.0,12.0,2088.0,80.0,22.0,4300.0,675.0,5150.0,9999.0,15.05,9999.0,9999.0,14.1,1615.0,770.0,20.2,17.0,21.0,1.0,29.0,35.0,39.0,44.0,4454.0,1834.0,1714.0,2824.0,175.0,250.0,0.942,40.7,2911.0,51.0,57.0
6.7,1.0,8.0,11.0,4.0,12.0,2088.0,80.0,22.0,4300.0,675.0,5150.0,9999.0,15.05,9999.0,9999.0,14.1,1615.0,770.0,20.2,17.0,21.0,1.0,29.0,35.0,39.0,44.0,4454.0,1834.0,1714.0,2824.0,175.0,250.0,0.942,40.7,2911.0,51.0,57.0
6.7,3.0,8.0,10.0,4.0,12.0,1994.0,72.0,20.0,4200.0,9999.0,4500.0,9999.0,13.23,9999.0,9999.0,15.2,1525.0,525.0,21.2,15.0,21.0,1.0,29.0,34.0,38.0,44.0,4382.0,1805.0,1757.0,2555.0,155.0,210.0,1.01,52.9,2386.0,51.0,57.0
6.8,2.0,7.0,9.0,6.0,12.0,1991.0,110.0,11.0,5900.0,720.0,9999.0,6500.0,11.99,9999.0,9999.0,9.9,1365.0,500.0,12.4,15.0,24.0,2.0,28.0,33.0,38.0,42.0,4488.0,1757.0,1369.0,2725.0,221.0,190.0,594.0,33.5,3.5,50.0,56.0
6.8,1.0,7.0,9.0,4.0,12.0,1998.0,100.0,11.0,5600.0,850.0,9999.0,9999.0,11.82,9999.0,9999.0,11.0,1357.0,533.0,13.6,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4495.0,1707.0,1425.0,2637.0,212.0,188.0,557.0,40.1,2.8,52.0,56.0
6.8,1.0,7.0,9.0,4.0,12.0,1595.0,74.0,10.0,5600.0,800.0,9999.0,9999.0,11.42,9999.0,9999.0,13.5,1213.0,517.0,16.4,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4439.0,1742.0,1436.0,2513.0,184.0,145.0,654.0,31.2,3737.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1595.0,74.0,10.0,5600.0,800.0,9999.0,9999.0,11.42,9999.0,9999.0,13.8,1250.0,545.0,16.9,15.0,21.0,1.0,28.0,33.0,39.0,42.0,4511.0,1731.0,1429.0,2512.0,182.0,145.0,0.6559999999999999,32.1,3617.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1781.0,110.0,10.0,5700.0,820.0,6800.0,9999.0,14.82,9999.0,9999.0,10.0,1315.0,545.0,12.0,15.0,22.0,2.0,29.0,33.0,38.0,42.0,4511.0,1731.0,1429.0,2512.0,213.0,210.0,0.6559999999999999,34.1,3364.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1984.0,85.0,10.0,5400.0,800.0,6500.0,9999.0,10.51,9999.0,8.5,12.3,1235.0,385.0,14.5,15.0,21.0,1.0,28.0,33.0,38.0,42.0,4081.0,1695.0,1425.0,2471.0,189.0,166.0,0.6509999999999999,34.6,3.64,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1985.0,96.0,10.0,6100.0,900.0,6600.0,9999.0,11.21,9999.0,9999.0,11.0,1300.0,490.0,13.5,15.0,18.0,2.0,28.0,33.0,39.0,42.0,4629.0,1711.0,1428.0,2605.0,200.0,177.0,9999.0,38.4,2937.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1985.0,96.0,10.0,6100.0,900.0,6600.0,9999.0,11.21,9999.0,9999.0,11.0,1300.0,490.0,13.5,15.0,18.0,2.0,28.0,33.0,39.0,42.0,4629.0,1711.0,1428.0,2605.0,200.0,177.0,9999.0,38.4,2937.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1948.0,118.0,9.0,5100.0,750.0,6800.0,6500.0,14.84,9999.0,9999.0,8.5,1300.0,490.0,11.0,15.0,21.0,2.0,29.0,33.0,39.0,42.0,4483.0,1717.0,1411.0,2550.0,215.0,230.0,9999.0,38.9,2.8,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1948.0,103.0,11.0,6000.0,750.0,6800.0,6500.0,11.81,9999.0,9999.0,9.7,1275.0,475.0,12.4,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4483.0,1717.0,1411.0,2550.0,205.0,183.0,9999.0,35.2,3.93,50.0,54.0
6.8,1.0,7.0,9.0,5.0,12.0,2435.0,125.0,10.0,5700.0,850.0,9999.0,9999.0,11.87,9999.0,9999.0,9.0,1485.0,535.0,11.9,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4822.0,1832.0,1434.0,2791.0,220.0,230.0,9999.0,39.8,2975.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1597.0,66.0,10.0,5500.0,800.0,9999.0,9999.0,10.78,9999.0,9999.0,12.3,995.0,475.0,15.1,15.0,21.0,1.0,28.0,33.0,38.0,42.0,3880.0,1680.0,1365.0,2415.0,180.0,137.0,9999.0,36.7,2878.0,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,2351.0,110.0,12.0,5500.0,9999.0,9999.0,9999.0,12.03,9999.0,9999.0,11.1,1340.0,570.0,12.2,15.0,21.0,2.0,28.0,34.0,38.0,48.0,4630.0,1740.0,1415.0,2635.0,205.0,225.0,9999.0,39.2,2878.0,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1498.0,65.0,9.0,5500.0,700.0,9999.0,9999.0,11.07,9999.0,9999.0,14.5,1160.0,440.0,17.8,15.0,22.0,2.0,28.0,33.0,38.0,42.0,4315.0,1705.0,1410.0,2610.0,164.0,132.0,9999.0,38.3,2847.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1498.0,65.0,9.0,5500.0,700.0,9999.0,9999.0,11.07,9999.0,9999.0,14.5,1170.0,440.0,18.0,15.0,22.0,2.0,28.0,33.0,38.0,42.0,4200.0,1705.0,1410.0,2610.0,164.0,132.0,0.5920000000000001,38.3,2847.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1991.0,85.0,10.0,6000.0,700.0,9999.0,9999.0,10.73,9999.0,9999.0,12.0,1210.0,505.0,14.2,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4590.0,1710.0,1430.0,2610.0,185.0,170.0,0.6579999999999999,42.4,2676.0,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1991.0,85.0,10.0,6000.0,700.0,9999.0,9999.0,10.73,9999.0,9999.0,12.0,1225.0,505.0,14.4,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4590.0,1710.0,1430.0,2610.0,185.0,170.0,0.6579999999999999,42.4,2676.0,52.0,54.0
6.8,3.0,7.0,9.0,4.0,14.0,1597.0,70.0,10.0,5200.0,700.0,9999.0,9999.0,11.25,9999.0,9999.0,12.3,1150.0,490.0,16.4,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4350.0,1690.0,1415.0,2520.0,175.0,143.0,0.6829999999999999,34.2,3218.0,50.0,54.0
6.8,3.0,7.0,9.0,4.0,14.0,1597.0,70.0,10.0,5200.0,700.0,9999.0,9999.0,11.25,9999.0,9999.0,12.9,1190.0,500.0,17.0,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4350.0,1690.0,1420.0,2520.0,171.0,143.0,0.7040000000000001,34.2,3218.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,9999.0,9999.0,12.2,1235.0,525.0,15.2,15.0,23.0,2.0,28.0,33.0,39.0,42.0,4490.0,1710.0,1425.0,2630.0,185.0,155.0,532.0,38.8,2.96,53.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,9999.0,9999.0,12.2,1255.0,505.0,15.5,15.0,23.0,2.0,28.0,33.0,39.0,42.0,4490.0,1710.0,1425.0,2630.0,185.0,155.0,532.0,38.8,2.96,53.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1998.0,98.0,10.0,5400.0,9999.0,9999.0,9999.0,11.57,9999.0,9999.0,11.0,1225.0,495.0,12.5,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4495.0,1700.0,1430.0,2570.0,190.0,184.0,9999.0,28.4,3832.0,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1498.0,59.0,9.0,5500.0,9999.0,6000.0,9999.0,10.07,9999.0,9999.0,12.8,1055.0,535.0,17.9,15.0,21.0,1.0,28.0,33.0,38.0,42.0,4360.0,1692.0,1390.0,2500.0,170.0,120.0,9999.0,34.3,3.75,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1498.0,59.0,9.0,5500.0,9999.0,6000.0,9999.0,10.07,9999.0,9999.0,12.8,1055.0,535.0,17.9,15.0,21.0,1.0,28.0,33.0,38.0,42.0,4253.0,1692.0,1390.0,2500.0,170.0,120.0,9999.0,34.3,3.75,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1498.0,65.0,9.0,5000.0,9999.0,6000.0,9999.0,11.32,9999.0,9999.0,15.4,1135.0,465.0,17.5,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4427.0,1711.0,1413.0,2560.0,175.0,135.0,9999.0,41.7,2615.0,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1834.0,99.0,10.0,6500.0,9999.0,9999.0,9999.0,11.1,9999.0,9999.0,9.0,1075.0,435.0,10.9,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4220.0,1690.0,1365.0,2440.0,203.0,162.0,9999.0,37.9,2.797,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,6400.0,9999.0,11.05,9999.0,9999.0,12.6,1310.0,575.0,16.2,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4740.0,1760.0,1502.0,2700.0,189.0,155.0,0.6659999999999999,39.5,2.9410000000000003,50.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1969.0,114.0,10.0,6400.0,850.0,9999.0,9999.0,11.93,9999.0,9999.0,8.8,1300.0,515.0,11.4,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4430.0,1745.0,1420.0,2595.0,216.0,187.0,639.0,34.7,3.3710000000000004,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1969.0,114.0,10.0,6400.0,850.0,9999.0,9999.0,11.93,9999.0,9999.0,8.8,1300.0,515.0,11.4,15.0,21.0,2.0,28.0,33.0,38.0,42.0,4430.0,1745.0,1420.0,2595.0,216.0,187.0,639.0,34.3,3.3710000000000004,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1597.0,83.0,10.0,6000.0,800.0,9999.0,9999.0,10.78,9999.0,9999.0,12.4,1060.0,540.0,12.8,15.0,21.0,1.0,28.0,33.0,38.0,42.0,4275.0,1690.0,1470.0,2500.0,175.0,137.0,9999.0,38.5,2.7,52.0,54.0
6.8,1.0,7.0,9.0,4.0,12.0,1324.0,47.0,10.0,5200.0,9999.0,9999.0,9999.0,9.68,9999.0,9999.0,15.9,873.0,467.0,18.6,15.0,21.0,1.0,28.0,33.0,39.0,42.0,3940.0,1605.0,1460.0,2345.0,145.0,102.0,9999.0,30.8,3227.0,50.0,54.0
6.8,1.0,7.0,11.0,4.0,12.0,1598.0,74.0,11.0,6000.0,780.0,9999.0,9999.0,11.8,9999.0,9999.0,13.5,1310.0,640.0,17.7,15.0,21.0,2.0,28.0,33.0,39.0,42.0,4317.0,1742.0,1634.0,2694.0,176.0,150.0,0.78,31.1,3.729,52.0,54.0
